player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,second_citizenship,season,current_club,current_club_country,market_value_euros,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,name_lower,firstname_lower,lastname_lower,firstinitial_lower,market_value_pounds
525247,max kilman,23.0,5.0,1997.0,London,England,1997-05-23,,194.0,left,,2020-2021,wolverhampton wanderers,england,4500000.0,2018-08-09,2025-06-30,,,,,Wasserman,max kilman,max,kilman,m,4050000.0
128901,conor coady,25.0,2.0,1993.0,Liverpool,England,1993-02-25,,185.0,right,,2020-2021,wolverhampton wanderers,england,25000000.0,2015-07-03,2025-06-30,,,,,World in Motion,conor coady,conor,coady,c,22500000.0
231572,nélson semedo,16.0,11.0,1993.0,Lisboa,Portugal,1993-11-16,,177.0,right,,2020-2021,wolverhampton wanderers,england,35000000.0,2020-09-23,2023-06-30,club option 2 years,,,,Gestifute,nelson semedo,nelson,semedo,n,31500000.0
204103,adama traoré,25.0,1.0,1996.0,L'Hospitalet de Llobregat,Spain,1996-01-25,,178.0,right,Mali,2020-2021,wolverhampton wanderers,england,40000000.0,2018-08-08,2023-06-30,,,,,Promoesport,adama traore,adama,traore,a,36000000.0
29364,joão moutinho,8.0,9.0,1986.0,Portimão,Portugal,1986-09-08,,170.0,right,,2020-2021,wolverhampton wanderers,england,5000000.0,2018-07-24,2022-06-30,,,,,Gestifute,joao moutinho,joao,moutinho,j,4500000.0
487469,vitinha,13.0,2.0,2000.0,Santo Tirso,Portugal,2000-02-13,,172.0,right,,2020-2021,wolverhampton wanderers,england,5000000.0,2020-09-10,2024-06-30,Option to buy,fc porto,portugal,2021-06-30,Gestifute,vitinha,vitinha,vitinha,v,4500000.0
256977,daniel podence,21.0,10.0,1995.0,Oeiras,Portugal,1995-10-21,,165.0,right,,2020-2021,wolverhampton wanderers,england,25000000.0,2020-01-30,2024-06-30,,,,,Gestifute,daniel podence,daniel,podence,d,22500000.0
29712,john ruddy,24.0,10.0,1986.0,St. Ives,England,1986-10-24,,192.0,left,,2020-2021,wolverhampton wanderers,england,1500000.0,2017-07-10,2021-06-30,,,,,Wasserman,john ruddy,john,ruddy,j,1350000.0
204198,romain saïss,26.0,3.0,1990.0,Bourg-de-Péage,France,1990-03-26,,188.0,left,France,2020-2021,wolverhampton wanderers,england,10000000.0,2016-08-30,2021-06-30,club option 1 year,,,,,romain saiss,romain,saiss,r,9000000.0
225161,rúben neves,13.0,3.0,1997.0,Santa Maria da Feira,Portugal,1997-03-13,,180.0,right,,2020-2021,wolverhampton wanderers,england,50000000.0,2017-07-08,2023-06-30,,,,,Gestifute,ruben neves,ruben,neves,r,45000000.0
293283,oskar buur,31.0,3.0,1998.0,Skanderborg,Denmark,1998-03-31,,178.0,right,,2020-2021,wolverhampton wanderers,england,500000.0,2020-01-01,2023-06-30,,,,,people in sport,oskar buur,oskar,buur,o,450000.0
614084,luke matheson,2.0,10.0,2002.0,Rochdale,England,2002-10-02,,168.0,right,Scotland,2020-2021,wolverhampton wanderers,england,900000.0,2020-01-31,2022-06-30,,,,,Midas Sports,luke matheson,luke,matheson,l,810000.0
505653,fábio silva,19.0,7.0,2002.0,Porto,Portugal,2002-07-19,,185.0,right,,2020-2021,wolverhampton wanderers,england,25000000.0,2020-09-05,2025-06-30,,,,,STV,fabio silva,fabio,silva,f,22500000.0
578391,rayan aït nouri,6.0,6.0,2001.0,Montreuil,France,2001-06-06,,179.0,left,Algeria,2020-2021,wolverhampton wanderers,england,20000000.0,2020-10-04,2023-06-30,Option to buy,sco angers,france,2021-06-30,,rayan ait nouri,rayan,nouri,r,18000000.0
45026,rui patrício,15.0,2.0,1988.0,Leiria,Portugal,1988-02-15,,190.0,left,,2020-2021,wolverhampton wanderers,england,14000000.0,2018-07-01,2022-06-30,,,,,Gestifute,rui patricio,rui,patricio,r,12600000.0
157672,vladimir coufal,22.0,8.0,1992.0,Ostrava,CSSR,1992-08-22,,179.0,right,,2020-2021,west ham united,england,8000000.0,2020-10-02,2023-06-30,club option 2 years,,,,K2K Sports Entertainment Group,vladimir coufal,vladimir,coufal,v,7200000.0
135853,manuel lanzini,15.0,2.0,1993.0,Ituzaingó,Argentina,1993-02-15,,167.0,right,Italy,2020-2021,west ham united,england,14000000.0,2016-07-01,2023-06-30,club option 2 years,,,,HBerman,manuel lanzini,manuel,lanzini,m,12600000.0
285548,fabián balbuena,23.0,8.0,1991.0,Ciudad del Este,Paraguay,1991-08-23,,188.0,right,,2020-2021,west ham united,england,8000000.0,2018-07-14,2021-06-30,,,,,La Squadra Sports - R. Bittar,fabian balbuena,fabian,balbuena,f,7200000.0
29692,lukasz fabianski,18.0,4.0,1985.0,Kostrzyn nad Odrą,Poland,1985-04-18,,190.0,right,,2020-2021,west ham united,england,2500000.0,2018-07-01,2021-06-30,,,,,Spielerrat GmbH,lukasz fabianski,lukasz,fabianski,l,2250000.0
22614,robert snodgrass,7.0,9.0,1987.0,Glasgow,Scotland,1987-09-07,,182.0,left,,2020-2021,west ham united,england,4000000.0,2017-01-27,2021-06-30,Option for a further year,,,,SMI Sports Management,robert snodgrass,robert,snodgrass,r,3600000.0
283628,tomas soucek,27.0,2.0,1995.0,Havlickuv Brod,Czech Republic,1995-02-27,,192.0,right,,2020-2021,west ham united,england,30000000.0,2020-07-27,2024-06-30,,,,,"International Sport Management, s.r.o.",tomas soucek,tomas,soucek,t,27000000.0
92571,aaron cresswell,15.0,12.0,1989.0,Liverpool,England,1989-12-15,,170.0,left,,2020-2021,west ham united,england,6500000.0,2014-07-03,2023-06-30,,,,,Unique Sports Management,aaron cresswell,aaron,cresswell,a,5850000.0
290532,saïd benrahma,10.0,8.0,1995.0,Aïn Témouchent,Algeria,1995-08-10,,172.0,right,France,2020-2021,west ham united,england,22000000.0,2020-10-16,2022-06-30,,brentford fc,england,2021-06-30,Unique Sports Management,said benrahma,said,benrahma,s,19800000.0
31835,mark noble,8.0,5.0,1987.0,London,England,1987-05-08,,180.0,right,Ireland,2020-2021,west ham united,england,4500000.0,2004-01-01,2021-06-30,,,,,10Ten Football,mark noble,mark,noble,m,4050000.0
140191,ryan fredericks,10.0,10.0,1992.0,Potters Bar,England,1992-10-10,,181.0,right,Guyana,2020-2021,west ham united,england,4000000.0,2018-07-01,2022-06-30,,,,,Unique Sports Management,ryan fredericks,ryan,fredericks,r,3600000.0
181375,sébastien haller,22.0,6.0,1994.0,Ris-Orangis,France,1994-06-22,,190.0,right,France,2020-2021,west ham united,england,30000000.0,2019-07-17,2024-06-30,club option 1 year,,,,management 360,sebastien haller,sebastien,haller,s,27000000.0
272622,issa diop,9.0,1.0,1997.0,Toulouse,France,1997-01-09,,194.0,right,Senegal,2020-2021,west ham united,england,20000000.0,2018-07-01,2023-06-30,club option 1 year,,,,firsteleven ISM,issa diop,issa,diop,i,18000000.0
121477,craig dawson,6.0,5.0,1990.0,Rochdale,England,1990-05-06,,188.0,right,,2020-2021,west ham united,england,4000000.0,2020-10-12,2023-06-30,Option to buy,watford fc,england,2021-05-31,Unique Sports Management,craig dawson,craig,dawson,c,3600000.0
48002,angelo ogbonna,23.0,5.0,1988.0,Cassino,Italy,1988-05-23,,191.0,left,Nigeria,2020-2021,west ham united,england,5000000.0,2015-07-10,2022-06-30,,,,,Branchini Associati S.p.A.,angelo ogbonna,angelo,ogbonna,a,4500000.0
104124,michail antonio,28.0,3.0,1990.0,London,England,1990-03-28,,180.0,right,Jamaica,2020-2021,west ham united,england,12000000.0,2015-09-01,2023-06-30,,,,,Unique Sports Management,michail antonio,michail,antonio,m,10800000.0
181380,arthur masuaku,7.0,11.0,1993.0,Lille,France,1993-11-07,,179.0,left,France,2020-2021,west ham united,england,7500000.0,2016-08-08,2024-06-30,both parties 2 years,,,,Meïssa N'diaye,arthur masuaku,arthur,masuaku,a,6750000.0
314875,jarrod bowen,20.0,12.0,1996.0,Leominster,England,1996-12-20,,175.0,left,Wales,2020-2021,west ham united,england,28000000.0,2020-01-31,2025-06-30,,,,,PLG,jarrod bowen,jarrod,bowen,j,25200000.0
357885,pablo fornals,22.0,2.0,1996.0,Castelló de la Plana,Spain,1996-02-22,,178.0,right,,2020-2021,west ham united,england,18000000.0,2019-07-01,2024-06-30,,,,,Toldra Consulting S.L.,pablo fornals,pablo,fornals,p,16200000.0
468002,ben johnson,24.0,1.0,2000.0,London,England,2000-01-24,,175.0,right,,2020-2021,west ham united,england,2000000.0,2020-07-01,2022-06-30,,,,,CAA Base Ltd,ben johnson,ben,johnson,b,1800000.0
69015,andriy yarmolenko,23.0,10.0,1989.0,Leningrad,UdSSR,1989-10-23,,189.0,left,,2020-2021,west ham united,england,7500000.0,2018-07-11,2022-06-30,,,,,ProStar,andriy yarmolenko,andriy,yarmolenko,a,6750000.0
357662,declan rice,14.0,1.0,1999.0,London,England,1999-01-14,,185.0,right,Ireland,2020-2021,west ham united,england,55000000.0,2017-07-01,2024-06-30,club option 1 year,,,,,declan rice,declan,rice,d,49500000.0
15930,david martin,22.0,1.0,1986.0,London,England,1986-01-22,,188.0,right,,2020-2021,west ham united,england,250000.0,2019-07-01,2021-06-30,,,,,,david martin,david,martin,d,225000.0
51321,darren randolph,12.0,5.0,1987.0,Bray,Ireland,1987-05-12,,187.0,right,United States,2020-2021,west ham united,england,2200000.0,2020-01-15,2023-06-30,,,,,Unique Sports Management,darren randolph,darren,randolph,d,1980000.0
197838,jamie vardy,11.0,1.0,1987.0,Sheffield,England,1987-01-11,,179.0,right,,2020-2021,leicester city,england,16000000.0,2012-07-01,2023-06-30,,,,,Wasserman,jamie vardy,jamie,vardy,j,14400000.0
320141,caglar söyüncü,23.0,5.0,1996.0,Izmir,Turkey,1996-05-23,,187.0,right,,2020-2021,leicester city,england,40000000.0,2018-08-09,2023-06-30,,,,,arena11 sports group,caglar soyuncu,caglar,soyuncu,c,36000000.0
6636,christian fuchs,7.0,4.0,1986.0,Neunkirchen,Austria,1986-04-07,,187.0,left,,2020-2021,leicester city,england,1600000.0,2015-07-01,2021-06-30,,,,,GRASS IS GREEN,christian fuchs,christian,fuchs,c,1440000.0
61560,marc albrighton,18.0,11.0,1989.0,Tamworth,England,1989-11-18,,175.0,right,,2020-2021,leicester city,england,5000000.0,2014-07-01,2022-06-30,,,,,,marc albrighton,marc,albrighton,m,4500000.0
475411,wesley fofana,17.0,12.0,2000.0,Marseille,France,2000-12-17,,190.0,right,Cote d'Ivoire,2020-2021,leicester city,england,27000000.0,2020-10-02,2025-06-30,,,,,Mac Sports,wesley fofana,wesley,fofana,w,24300000.0
42412,jonny evans,3.0,1.0,1988.0,Belfast,Northern Ireland,1988-01-03,,188.0,both,,2020-2021,leicester city,england,10000000.0,2018-07-01,2021-06-30,,,,,not clarified,jonny evans,jonny,evans,j,9000000.0
203026,danny ward,22.0,6.0,1993.0,Wrexham,Wales,1993-06-22,,191.0,right,,2020-2021,leicester city,england,6500000.0,2018-07-20,2022-06-30,,,,,Stellar Football Ltd,danny ward,danny,ward,d,5850000.0
413220,james justin,23.0,2.0,1998.0,Luton,England,1998-02-23,,183.0,right,,2020-2021,leicester city,england,17000000.0,2019-07-01,2024-06-30,,,,,Stellar Football Ltd,james justin,james,justin,j,15300000.0
10003,wes morgan,21.0,1.0,1984.0,Nottingham,England,1984-01-21,,185.0,right,England,2020-2021,leicester city,england,800000.0,2012-01-30,2021-06-30,,,,,,wes morgan,wes,morgan,w,720000.0
274839,wilfred ndidi,16.0,12.0,1996.0,Lagos,Nigeria,1996-12-16,,183.0,right,,2020-2021,leicester city,england,45000000.0,2017-01-03,2024-06-30,,,,,firsteleven ISM,wilfred ndidi,wilfred,ndidi,w,40500000.0
292417,demarai gray,28.0,6.0,1996.0,Birmingham,England,1996-06-28,,180.0,right,Jamaica,2020-2021,leicester city,england,12000000.0,2016-01-04,2021-06-30,,,,,P&P Sport Management S.A.M.,demarai gray,demarai,gray,d,10800000.0
2857,eldin jakupovic,2.0,10.0,1984.0,Kozarac,Jugoslawien (SFR),1984-10-02,,191.0,right,Bosnia-Herzegovina,2020-2021,leicester city,england,600000.0,2017-07-19,2021-06-30,,,,,HSD,eldin jakupovic,eldin,jakupovic,e,540000.0
129588,dennis praet,14.0,5.0,1994.0,Leuven,Belgium,1994-05-14,,181.0,right,,2020-2021,leicester city,england,22000000.0,2019-08-08,2024-06-30,,,,,MARTIN RIHA,dennis praet,dennis,praet,d,19800000.0
294057,james maddison,23.0,11.0,1996.0,Coventry,England,1996-11-23,,175.0,right,,2020-2021,leicester city,england,55000000.0,2018-07-01,2024-06-30,,,,,CAA Base Ltd,james maddison,james,maddison,j,49500000.0
215876,ricardo pereira,6.0,10.0,1993.0,Lisboa,Portugal,1993-10-06,,175.0,right,Cape Verde,2020-2021,leicester city,england,32000000.0,2018-07-01,2023-06-30,,,,,Gestifute,ricardo pereira,ricardo,pereira,r,28800000.0
295330,kelechi iheanacho,3.0,10.0,1996.0,Imo,Nigeria,1996-10-03,,185.0,left,,2020-2021,leicester city,england,15000000.0,2017-08-03,2022-06-30,,,,,Stellar Football Ltd,kelechi iheanacho,kelechi,iheanacho,k,13500000.0
249565,youri tielemans,7.0,5.0,1997.0,Sint-Pieters-Leeuw,Belgium,1997-05-07,,176.0,right,DR Congo,2020-2021,leicester city,england,50000000.0,2019-07-08,2023-06-30,,,,,Let's Play,youri tielemans,youri,tielemans,y,45000000.0
262226,timothy castagne,5.0,12.0,1995.0,Arlon,Belgium,1995-12-05,,180.0,right,,2020-2021,leicester city,england,24000000.0,2020-09-03,2025-06-30,,,,,Sports eXcellence Group,timothy castagne,timothy,castagne,t,21600000.0
398065,harvey barnes,9.0,12.0,1997.0,Burnley,England,1997-12-09,,182.0,right,,2020-2021,leicester city,england,28000000.0,2017-07-01,2024-06-30,,,,,Wasserman,harvey barnes,harvey,barnes,h,25200000.0
246968,ayoze pérez,29.0,7.0,1993.0,Santa Cruz de Tenerife,Spain,1993-07-29,,178.0,right,,2020-2021,leicester city,england,20000000.0,2019-07-04,2023-06-30,,,,,InterLex Sport,ayoze perez,ayoze,perez,a,18000000.0
505194,luke thomas,10.0,6.0,2001.0,Syston,England,2001-06-10,,181.0,left,,2020-2021,leicester city,england,2500000.0,2020-07-01,2024-06-30,,,,,Wasserman,luke thomas,luke,thomas,l,2250000.0
16911,kasper schmeichel,5.0,11.0,1986.0,Kopenhagen,Denmark,1986-11-05,,189.0,right,,2020-2021,leicester city,england,8000000.0,2011-07-01,2023-06-30,,,,,P&P Sport Management S.A.M.,kasper schmeichel,kasper,schmeichel,k,7200000.0
174915,islam slimani,18.0,6.0,1988.0,Algier,Algeria,1988-06-18,,188.0,right,,2020-2021,leicester city,england,5000000.0,2016-08-31,2021-06-30,,,,,P&P Sport Management S.A.M.,islam slimani,islam,slimani,i,4500000.0
111051,nampalys mendy,23.0,6.0,1992.0,La Seyne-sur-Mer,France,1992-06-23,,167.0,right,Senegal,2020-2021,leicester city,england,8000000.0,2016-07-03,2023-06-30,,,,,W.Egal O.S.F.M.,nampalys mendy,nampalys,mendy,n,7200000.0
341501,hamza choudhury,1.0,10.0,1997.0,Loughborough,England,1997-10-01,,178.0,right,Bangladesh,2020-2021,leicester city,england,8000000.0,2018-01-01,2023-06-30,,,,,Wasserman,hamza choudhury,hamza,choudhury,h,7200000.0
214056,daniel amartey,21.0,12.0,1994.0,Accra,Ghana,1994-12-21,,186.0,right,,2020-2021,leicester city,england,3500000.0,2016-01-22,2022-06-30,,,,,Pinhas Zahavi,daniel amartey,daniel,amartey,d,3150000.0
341647,cengiz ünder,14.0,7.0,1997.0,Balikesir,Turkey,1997-07-14,,173.0,left,,2020-2021,leicester city,england,23000000.0,2020-09-20,2023-06-30,Obligation to buy with conditions,as roma,italy,2021-06-30,FutureBall,cengiz under,cengiz,under,c,20700000.0
507700,brandon williams,3.0,9.0,2000.0,Crumpsall,England,2000-09-03,,172.0,right,,2020-2021,manchester united,england,11000000.0,2019-07-01,2024-06-30,club option 1 year,,,,YMU Group,brandon williams,brandon,williams,b,9900000.0
177907,harry maguire,5.0,3.0,1993.0,Sheffield,England,1993-03-05,,194.0,right,,2020-2021,manchester united,england,40000000.0,2019-08-05,2025-06-30,Option for a further year,,,,Triple S Sports,harry maguire,harry,maguire,h,36000000.0
48280,edinson cavani,14.0,2.0,1987.0,Salto,Uruguay,1987-02-14,,184.0,right,Italy,2020-2021,manchester united,england,12000000.0,2020-10-05,2021-06-30,Option for a further year,,,,,edinson cavani,edinson,cavani,e,10800000.0
74683,nemanja matic,1.0,8.0,1988.0,Šabac,Jugoslawien (SFR),1988-08-01,,194.0,left,Slovakia,2020-2021,manchester united,england,12000000.0,2017-07-31,2023-06-30,,,,,Universal Sports Group,nemanja matic,nemanja,matic,n,10800000.0
93176,marcos rojo,20.0,3.0,1990.0,Buenos Aires,Argentina,1990-03-20,,187.0,left,,2020-2021,manchester united,england,6000000.0,2014-08-20,2021-06-30,,,,,Stellar Football Ltd,marcos rojo,marcos,rojo,m,5400000.0
676318,facundo pellistri,20.0,12.0,2001.0,Montevideo,Uruguay,2001-12-20,,174.0,right,Spain,2020-2021,manchester united,england,7000000.0,2020-10-05,2025-06-30,Option for a further year,,,,Equipo TMA,facundo pellistri,facundo,pellistri,f,6300000.0
258919,dean henderson,12.0,3.0,1997.0,Whitehaven,England,1997-03-12,,188.0,right,,2020-2021,manchester united,england,20000000.0,2020-08-01,2025-06-30,,,,,Stellar Football Ltd,dean henderson,dean,henderson,d,18000000.0
191614,fred,5.0,3.0,1993.0,Belo Horizonte,Brazil,1993-03-05,,169.0,left,,2020-2021,manchester united,england,20000000.0,2018-07-01,2023-06-30,Option for a further year,,,,Fabio Mello Sports,fred,fred,fred,f,18000000.0
240306,bruno fernandes,8.0,9.0,1994.0,Maia,Portugal,1994-09-08,,179.0,right,,2020-2021,manchester united,england,90000000.0,2020-01-29,2025-06-30,player option 1 year,,,,MRP.POSITIONUMBER,bruno fernandes,bruno,fernandes,b,81000000.0
59377,david de gea,7.0,11.0,1990.0,Madrid,Spain,1990-11-07,,192.0,right,,2020-2021,manchester united,england,25000000.0,2011-07-01,2023-06-30,Option for a further year,,,,Relatives,david de gea,david,gea,d,22500000.0
184573,victor lindelöf,17.0,7.0,1994.0,Västerås,Sweden,1994-07-17,,187.0,right,,2020-2021,manchester united,england,24000000.0,2017-07-01,2024-06-30,,,,,HCM Sports Management,victor lindelof,victor,lindelof,v,21600000.0
258923,marcus rashford,31.0,10.0,1997.0,Manchester,England,1997-10-31,,185.0,right,,2020-2021,manchester united,england,80000000.0,2016-01-01,2023-06-30,club option 1 year,,,,Relatives,marcus rashford,marcus,rashford,m,72000000.0
255755,alex telles,15.0,12.0,1992.0,Caxias do Sul,Brazil,1992-12-15,,181.0,left,Italy,2020-2021,manchester united,england,35000000.0,2020-10-05,2024-06-30,Option for a further year,,,,Pinhas Zahavi,alex telles,alex,telles,a,31500000.0
62121,odion ighalo,16.0,6.0,1989.0,Lagos,Nigeria,1989-06-16,,181.0,right,Italy,2020-2021,manchester united,england,4000000.0,2020-01-31,2021-12-31,,shanghai greenland shenhua,china,2021-01-31,Emefie Aneke Atta,odion ighalo,odion,ighalo,o,3600000.0
13460,lee grant,27.0,1.0,1983.0,Hemel Hempstead,England,1983-01-27,,193.0,right,,2020-2021,manchester united,england,350000.0,2018-07-03,2021-06-30,,,,,,lee grant,lee,grant,l,315000.0
44068,juan mata,28.0,4.0,1988.0,Burgos,Spain,1988-04-28,,170.0,left,,2020-2021,manchester united,england,7500000.0,2014-01-24,2021-06-30,Option for a further year,,,,JM10 SPORT,juan mata,juan,mata,j,6750000.0
315131,timothy fosu-mensah,2.0,1.0,1998.0,Amsterdam,Netherlands,1998-01-02,,190.0,right,Ghana,2020-2021,manchester united,england,4000000.0,2016-01-01,2021-06-30,,,,,CAA Base Ltd,timothy fosu-mensah,timothy,fosu-mensah,t,3600000.0
319301,daniel james,10.0,11.0,1997.0,Beverley,England,1997-11-10,,170.0,right,England,2020-2021,manchester united,england,16000000.0,2019-07-01,2024-06-30,Option for a further year,,,,Stellar Football Ltd,daniel james,daniel,james,d,14400000.0
141660,jesse lingard,15.0,12.0,1992.0,Warrington,England,1992-12-15,,174.0,right,,2020-2021,manchester united,england,10000000.0,2012-07-01,2021-06-30,Option for a further year,,,,,jesse lingard,jesse,lingard,j,9000000.0
477758,aaron wan-bissaka,26.0,11.0,1997.0,London,England,1997-11-26,,183.0,right,DR Congo,2020-2021,manchester united,england,40000000.0,2019-07-01,2024-06-30,club option 1 year,,,,Unique Sports Management,aaron wan-bissaka,aaron,wan-bissaka,a,36000000.0
182877,anthony martial,5.0,12.0,1995.0,Massy,France,1995-12-05,,181.0,right,Guadeloupe,2020-2021,manchester united,england,55000000.0,2015-09-01,2024-06-30,Option for a further year,,,,USFA Management,anthony martial,anthony,martial,a,49500000.0
342046,axel tuanzebe,14.0,11.0,1997.0,Bunia,DR Congo,1997-11-14,,186.0,right,DR Congo,2020-2021,manchester united,england,8000000.0,2017-01-01,2022-06-30,Option for a further year,,,,Unique Sports Management,axel tuanzebe,axel,tuanzebe,a,7200000.0
117996,phil jones,21.0,2.0,1992.0,Preston,England,1992-02-21,,185.0,right,,2020-2021,manchester united,england,6000000.0,2011-07-01,2023-06-30,Option for a further year,,,,Wasserman,phil jones,phil,jones,p,5400000.0
315969,scott mctominay,8.0,12.0,1996.0,Lancaster,England,1996-12-08,,193.0,right,England,2020-2021,manchester united,england,25000000.0,2017-07-01,2025-06-30,club option 1 year,,,,Samii Sport-Marketing Agentur,scott mctominay,scott,mctominay,s,22500000.0
532826,mason greenwood,1.0,10.0,2001.0,Bradford,England,2001-10-01,,181.0,both,,2020-2021,manchester united,england,50000000.0,2019-07-01,2023-06-30,club option 1 year,,,,,mason greenwood,mason,greenwood,m,45000000.0
288255,donny van de beek,18.0,4.0,1997.0,Nijkerkerveen,Netherlands,1997-04-18,,184.0,right,,2020-2021,manchester united,england,40000000.0,2020-09-02,2025-06-30,Option for a further year,,,,PUM,donny van de beek,donny,beek,d,36000000.0
122153,paul pogba,15.0,3.0,1993.0,Lagny-sur-Marne,France,1993-03-15,,191.0,both,,2020-2021,manchester united,england,65000000.0,2016-08-09,2022-06-30,,,,,Mino Raiola,paul pogba,paul,pogba,p,58500000.0
183288,luke shaw,12.0,7.0,1995.0,Kingston upon Thames,England,1995-07-12,,185.0,left,,2020-2021,manchester united,england,22000000.0,2014-07-01,2023-06-30,club option 1 year,,,,Stellar Football Ltd,luke shaw,luke,shaw,l,19800000.0
30690,sergio romero,22.0,2.0,1987.0,Bernardo de Irigoyen,Argentina,1987-02-22,,192.0,right,Italy,2020-2021,manchester united,england,2000000.0,2015-07-27,2021-06-30,Option for a further year,,,,Stellar Football Ltd,sergio romero,sergio,romero,s,1800000.0
286384,eric bailly,12.0,4.0,1994.0,Bingerville,Cote d'Ivoire,1994-04-12,,187.0,right,,2020-2021,manchester united,england,17500000.0,2016-07-01,2022-06-30,,,,,Promoesport,eric bailly,eric,bailly,e,15750000.0
17965,hugo lloris,26.0,12.0,1986.0,Nizza,France,1986-12-26,,188.0,left,,2020-2021,tottenham hotspur,england,12000000.0,2012-08-31,2022-06-30,,,,,,hugo lloris,hugo,lloris,h,10800000.0
282823,alfie whiteman,2.0,10.0,1998.0,London,England,1998-10-02,,188.0,right,,2020-2021,tottenham hotspur,england,750000.0,2020-03-01,2022-06-30,,,,,,alfie whiteman,alfie,whiteman,a,675000.0
171679,matt doherty,16.0,1.0,1992.0,Dublin,Ireland,1992-01-16,,186.0,right,,2020-2021,tottenham hotspur,england,20000000.0,2020-08-30,2024-06-30,,,,,Gestifute,matt doherty,matt,doherty,m,18000000.0
192765,ben davies,24.0,4.0,1993.0,Neath,Wales,1993-04-24,,181.0,left,,2020-2021,tottenham hotspur,england,17500000.0,2014-07-23,2024-06-30,,,,,Stellar Football Ltd,ben davies,ben,davies,b,15750000.0
284165,steven bergwijn,8.0,10.0,1997.0,Amsterdam,Netherlands,1997-10-08,,178.0,right,Suriname,2020-2021,tottenham hotspur,england,28000000.0,2020-01-29,2025-06-30,,,,,Muy Manero,steven bergwijn,steven,bergwijn,s,25200000.0
46001,moussa sissoko,16.0,8.0,1989.0,Le Blanc-Mesnil,France,1989-08-16,,187.0,right,Mali,2020-2021,tottenham hotspur,england,18000000.0,2016-08-31,2023-06-30,,,,,,moussa sissoko,moussa,sissoko,m,16200000.0
40204,joe hart,19.0,4.0,1987.0,Shrewsbury,England,1987-04-19,,196.0,right,,2020-2021,tottenham hotspur,england,2400000.0,2020-08-18,2022-06-30,,,,,,joe hart,joe,hart,j,2160000.0
207929,dele alli,11.0,4.0,1996.0,Milton Keynes,England,1996-04-11,,188.0,right,Nigeria,2020-2021,tottenham hotspur,england,38000000.0,2015-02-02,2024-06-30,,,,,CAA Base Ltd,dele alli,dele,alli,d,34200000.0
167799,pierre-emile höjbjerg,5.0,8.0,1995.0,Kopenhagen,Denmark,1995-08-05,,185.0,right,France,2020-2021,tottenham hotspur,england,30000000.0,2020-08-11,2025-06-30,,,,,Pinhas Zahavi,pierre-emile hojbjerg,pierre-emile,hojbjerg,p,27000000.0
39381,gareth bale,16.0,7.0,1989.0,Cardiff,Wales,1989-07-16,,185.0,left,,2020-2021,tottenham hotspur,england,20000000.0,2020-09-19,2022-06-30,,real madrid,spain,2021-06-30,Stellar Football Ltd,gareth bale,gareth,bale,g,18000000.0
337800,gedson fernandes,9.0,1.0,1999.0,São Tomé e Principe,Sao Tome and Principe,1999-01-09,,184.0,right,Sao Tome and Principe,2020-2021,tottenham hotspur,england,13500000.0,2020-01-15,2023-06-30,Option to buy,sl benfica,portugal,2021-06-30,MRP.POSITIONUMBER,gedson fernandes,gedson,fernandes,g,12150000.0
282429,sergio reguilón,16.0,12.0,1996.0,Madrid,Spain,1996-12-16,,178.0,left,,2020-2021,tottenham hotspur,england,28000000.0,2020-09-19,2025-06-30,,,,,Sports Invest UK ltd,sergio reguilon,sergio,reguilon,s,25200000.0
132098,harry kane,28.0,7.0,1993.0,London,England,1993-07-28,,188.0,right,,2020-2021,tottenham hotspur,england,120000000.0,2011-01-01,2024-06-30,,,,,CK66,harry kane,harry,kane,h,108000000.0
111630,erik lamela,4.0,3.0,1992.0,Carapachay,Argentina,1992-03-04,,184.0,left,Spain,2020-2021,tottenham hotspur,england,16000000.0,2013-08-30,2022-06-30,,,,,M Sab,erik lamela,erik,lamela,e,14400000.0
91845,heung-min son,8.0,7.0,1992.0,"Chuncheon, Gangwon","Korea, South",1992-07-08,,184.0,both,,2020-2021,tottenham hotspur,england,90000000.0,2015-08-28,2023-06-30,,,,,CAA Base Ltd,heung-min son,heung-min,son,h,81000000.0
249126,harry winks,2.0,2.0,1996.0,Hemel Hempstead,England,1996-02-02,,178.0,right,,2020-2021,tottenham hotspur,england,25000000.0,2016-07-01,2024-06-30,,,,,YMU Group,harry winks,harry,winks,h,22500000.0
77100,lucas moura,13.0,8.0,1992.0,São Paulo,Brazil,1992-08-13,,172.0,right,,2020-2021,tottenham hotspur,england,25000000.0,2018-01-31,2024-06-30,,,,,4ComM,lucas moura,lucas,moura,l,22500000.0
175722,eric dier,15.0,1.0,1994.0,Cheltenham,England,1994-01-15,,188.0,right,Portugal,2020-2021,tottenham hotspur,england,25000000.0,2014-07-31,2024-06-30,,,,,,eric dier,eric,dier,e,22500000.0
195488,paulo gazzaniga,2.0,1.0,1992.0,Murphy,Argentina,1992-01-02,,195.0,right,Italy,2020-2021,tottenham hotspur,england,4000000.0,2017-08-23,2022-06-30,,,,,LGT Football,paulo gazzaniga,paulo,gazzaniga,p,3600000.0
