,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
20,20,Abdallah Ali Mohamed,€ 962,"€ 50,000","€ 50,000",D,20,Comoros,Marseille,Ligue 1,2019-2020
21,21,Florian Chabrolle,€ 962,"€ 50,000","€ 50,000",F,21,France,Marseille,Ligue 1,2019-2020
22,22,Simon Ngapandouetnbu,€ 769,"€ 40,000","€ 40,000",K,16,Cameroon,Marseille,Ligue 1,2019-2020
23,23,Marley Aké,€ 769,"€ 40,000","€ 40,000",F,18,France,Marseille,Ligue 1,2019-2020
24,24,Ahmadou Dia,€ 769,"€ 40,000","€ 40,000",K,19,France,Marseille,Ligue 1,2019-2020
25,25,Alexandre Phliponeau,€ 769,"€ 40,000","€ 40,000",M,19,France,Marseille,Ligue 1,2019-2020
26,26,Lucas Perrin,€ 769,"€ 40,000","€ 40,000",D,20,France,Marseille,Ligue 1,2019-2020
0,0,Adama Traoré,"€ 25,385","€ 1,320,000","€ 1,320,000",M,24,Mali,Metz,Ligue 1,2019-2020
1,1,Habib Diallo,"€ 18,462","€ 960,000","€ 960,000",F,24,Senegal,Metz,Ligue 1,2019-2020
2,2,Dylan Bronn,"€ 16,154","€ 840,000","€ 840,000",D,24,Tunisia,Metz,Ligue 1,2019-2020
3,3,Opa Nguette,"€ 16,154","€ 840,000","€ 840,000",F,25,Senegal,Metz,Ligue 1,2019-2020
4,4,Vincent Pajot,"€ 16,154","€ 840,000","€ 840,000",M,29,France,Metz,Ligue 1,2019-2020
5,5,Renaud Cohade,"€ 12,692","€ 660,000","€ 660,000",M,34,France,Metz,Ligue 1,2019-2020
6,6,John Boye,"€ 11,538","€ 600,000","€ 600,000",D,32,Ghana,Metz,Ligue 1,2019-2020
7,7,Victorien Angban,"€ 10,577","€ 550,000","€ 550,000",M,22,Cote d'Ivoire,Metz,Ligue 1,2019-2020
8,8,Stoppila Sunzu,"€ 9,615","€ 500,000","€ 500,000",D,30,Zambia,Metz,Ligue 1,2019-2020
9,9,Habib Maïga,"€ 8,077","€ 420,000","€ 420,000",M,23,Cote d'Ivoire,Metz,Ligue 1,2019-2020
10,10,Kévin N'Doram,"€ 8,077","€ 420,000","€ 420,000",M,23,France,Metz,Ligue 1,2019-2020
11,11,Thomas Delaine,"€ 7,115","€ 370,000","€ 370,000",D,27,France,Metz,Ligue 1,2019-2020
12,12,Farid Boulaya,"€ 7,115","€ 370,000","€ 370,000",F,26,Algeria,Metz,Ligue 1,2019-2020
13,13,Marvin Gakpa,"€ 7,115","€ 370,000","€ 370,000",M,25,France,Metz,Ligue 1,2019-2020
14,14,Alexandre Oukidja,"€ 5,962","€ 310,000","€ 310,000",K,31,Algeria,Metz,Ligue 1,2019-2020
15,15,Mamadou Fofana,"€ 5,000","€ 260,000","€ 260,000",D,21,Mali,Metz,Ligue 1,2019-2020
16,16,Fabien Centonze,"€ 5,000","€ 260,000","€ 260,000",D,23,France,Metz,Ligue 1,2019-2020
17,17,Manuel Cabit,"€ 4,808","€ 250,000","€ 250,000",D,26,Martinique,Metz,Ligue 1,2019-2020
18,18,Thierry Ambrose,"€ 4,615","€ 240,000","€ 240,000",F,22,France,Metz,Ligue 1,2019-2020
19,19,Paul Delecroix,"€ 3,269","€ 170,000","€ 170,000",K,30,France,Metz,Ligue 1,2019-2020
20,20,Adama Traore,"€ 2,115","€ 110,000","€ 110,000",F,24,Mali,Metz,Ligue 1,2019-2020
21,21,Ibrahima Niane,"€ 1,731","€ 90,000","€ 90,000",F,20,Senegal,Metz,Ligue 1,2019-2020
22,22,Matthieu Udol,"€ 1,731","€ 90,000","€ 90,000",D,23,France,Metz,Ligue 1,2019-2020
23,23,Sami Lahssaini,€ 962,"€ 50,000","€ 50,000",M,20,Belgium,Metz,Ligue 1,2019-2020
24,24,Amadou Ndiaye,€ 769,"€ 40,000","€ 40,000",F,19,Senegal,Metz,Ligue 1,2019-2020
25,25,Papa Ndiaga Yade,€ 577,"€ 30,000","€ 30,000",F,19,Senegal,Metz,Ligue 1,2019-2020
26,26,Guillaume Dietsch,€ 577,"€ 30,000","€ 30,000",K,18,France,Metz,Ligue 1,2019-2020
27,27,Boubacar Traoré,€ 577,"€ 30,000","€ 30,000",M,18,Mali,Metz,Ligue 1,2019-2020
0,0,Wissam Ben Yedder,"€ 150,000","€ 7,800,000","€ 7,800,000",F,29,France,Monaco,Ligue 1,2019-2020
1,1,Cesc Fàbregas,"€ 138,462","€ 7,200,000","€ 7,200,000",M,32,Spain,Monaco,Ligue 1,2019-2020
2,2,Gelson Martins,"€ 124,231","€ 6,460,000","€ 6,460,000",F,24,Portugal,Monaco,Ligue 1,2019-2020
3,3,Tiemoué Bakayoko,"€ 103,846","€ 5,400,000","€ 5,400,000",M,25,France,Monaco,Ligue 1,2019-2020
4,4,Islam Slimani,"€ 87,692","€ 4,560,000","€ 4,560,000",F,31,Algeria,Monaco,Ligue 1,2019-2020
5,5,Keita Baldé,"€ 76,923","€ 4,000,000","€ 4,000,000",F,24,Senegal,Monaco,Ligue 1,2019-2020
6,6,Jean-Kévin Augustin,"€ 76,154","€ 3,960,000","€ 3,960,000",F,22,France,Monaco,Ligue 1,2019-2020
7,7,Adrien Silva,"€ 74,038","€ 3,850,000","€ 3,850,000",M,30,Portugal,Monaco,Ligue 1,2019-2020
8,8,Kamil Glik,"€ 67,308","€ 3,500,000","€ 3,500,000",D,31,Poland,Monaco,Ligue 1,2019-2020
9,9,Stevan Jovetic,"€ 63,462","€ 3,300,000","€ 3,300,000",F,29,Montenegro,Monaco,Ligue 1,2019-2020
10,10,Danijel Subasic,"€ 61,538","€ 3,200,000","€ 3,200,000",K,34,Croatia,Monaco,Ligue 1,2019-2020
11,11,Jemerson,"€ 61,538","€ 3,200,000","€ 3,200,000",D,27,Brazil,Monaco,Ligue 1,2019-2020
12,12,Naldo,"€ 59,038","€ 3,070,000","€ 3,070,000",D,37,Brazil,Monaco,Ligue 1,2019-2020
13,13,Aleksandr Golovin,"€ 53,846","€ 2,800,000","€ 2,800,000",F,23,Russia,Monaco,Ligue 1,2019-2020
14,14,Benjamin Henrichs,"€ 43,269","€ 2,250,000","€ 2,250,000",D,22,Germany,Monaco,Ligue 1,2019-2020
15,15,Jorge,"€ 40,385","€ 2,100,000","€ 2,100,000",D,23,Brazil,Monaco,Ligue 1,2019-2020
16,16,Gabriel Boschilia,"€ 35,577","€ 1,850,000","€ 1,850,000",F,23,Brazil,Monaco,Ligue 1,2019-2020
17,17,Benjamin Lecomte,"€ 25,385","€ 1,320,000","€ 1,320,000",K,28,France,Monaco,Ligue 1,2019-2020
18,18,Diego Benaglio,"€ 22,115","€ 1,150,000","€ 1,150,000",K,36,Switzerland,Monaco,Ligue 1,2019-2020
19,19,Henry Onyekuru,"€ 20,962","€ 1,090,000","€ 1,090,000",F,22,Nigeria,Monaco,Ligue 1,2019-2020
20,20,Guillermo Maripán,"€ 19,231","€ 1,000,000","€ 1,000,000",D,25,Chile,Monaco,Ligue 1,2019-2020
21,21,Pietro Pellegri,"€ 19,231","€ 1,000,000","€ 1,000,000",F,18,Italy,Monaco,Ligue 1,2019-2020
22,22,Fodé Ballo-Touré,"€ 16,154","€ 840,000","€ 840,000",D,22,France,Monaco,Ligue 1,2019-2020
23,23,Ruben Aguilar,"€ 15,385","€ 800,000","€ 800,000",D,26,France,Monaco,Ligue 1,2019-2020
24,24,Gil Dias,"€ 10,000","€ 520,000","€ 520,000",F,22,Portugal,Monaco,Ligue 1,2019-2020
25,25,Willem Geubbels,"€ 8,846","€ 460,000","€ 460,000",F,18,France,Monaco,Ligue 1,2019-2020
26,26,Moussa Sylla,"€ 8,269","€ 430,000","€ 430,000",F,20,France,Monaco,Ligue 1,2019-2020
27,27,Sofiane Diop,"€ 6,731","€ 350,000","€ 350,000",F,19,France,Monaco,Ligue 1,2019-2020
28,28,Aurélien Tchouaméni,"€ 6,154","€ 320,000","€ 320,000",M,20,France,Monaco,Ligue 1,2019-2020
29,29,Seydou Sy,"€ 5,769","€ 300,000","€ 300,000",K,23,Senegal,Monaco,Ligue 1,2019-2020
30,30,Youssouf Fofana,"€ 4,615","€ 240,000","€ 240,000",M,21,France,Monaco,Ligue 1,2019-2020
31,31,Loïc Badiashile,"€ 4,615","€ 240,000","€ 240,000",K,21,France,Monaco,Ligue 1,2019-2020
32,32,Jean Marcelin,"€ 3,846","€ 200,000","€ 200,000",D,19,France,Monaco,Ligue 1,2019-2020
33,33,Benoît Badiashile,"€ 3,846","€ 200,000","€ 200,000",D,18,France,Monaco,Ligue 1,2019-2020
34,34,Arthur Zagre,"€ 2,500","€ 130,000","€ 130,000",D,17,France,Monaco,Ligue 1,2019-2020
35,35,Enzo Millot,€ 769,"€ 40,000","€ 40,000",M,17,France,Monaco,Ligue 1,2019-2020
0,0,Gerónimo Rulli,"€ 34,615","€ 1,800,000","€ 1,800,000",K,27,Argentina,Montpellier,Ligue 1,2019-2020
1,1,Jordan Ferri,"€ 29,808","€ 1,550,000","€ 1,550,000",M,27,France,Montpellier,Ligue 1,2019-2020
2,2,Andy Delort,"€ 27,692","€ 1,440,000","€ 1,440,000",F,27,Algeria,Montpellier,Ligue 1,2019-2020
3,3,Gaëtan Laborde,"€ 25,385","€ 1,320,000","€ 1,320,000",F,25,France,Montpellier,Ligue 1,2019-2020
4,4,Téji Savanier,"€ 25,385","€ 1,320,000","€ 1,320,000",M,27,France,Montpellier,Ligue 1,2019-2020
5,5,Florent Mollet,"€ 18,462","€ 960,000","€ 960,000",F,27,France,Montpellier,Ligue 1,2019-2020
6,6,Damien Le Tallec,"€ 18,462","€ 960,000","€ 960,000",M,29,France,Montpellier,Ligue 1,2019-2020
7,7,Souleymane Camara,"€ 16,346","€ 850,000","€ 850,000",F,36,Senegal,Montpellier,Ligue 1,2019-2020
8,8,Pedro Mendes,"€ 15,000","€ 780,000","€ 780,000",D,28,Portugal,Montpellier,Ligue 1,2019-2020
9,9,Vitorino Hilton,"€ 13,846","€ 720,000","€ 720,000",D,41,Brazil,Montpellier,Ligue 1,2019-2020
10,10,Daniel Congré,"€ 13,846","€ 720,000","€ 720,000",D,34,France,Montpellier,Ligue 1,2019-2020
11,11,Hilton,"€ 13,846","€ 720,000","€ 720,000",D,42,Brazil,Montpellier,Ligue 1,2019-2020
12,12,Arnaud Souquet,"€ 12,692","€ 660,000","€ 660,000",D,27,France,Montpellier,Ligue 1,2019-2020
13,13,Ambroise Oyongo,"€ 12,115","€ 630,000","€ 630,000",D,28,Cameroon,Montpellier,Ligue 1,2019-2020
14,14,Nicolas Cozza,"€ 9,615","€ 500,000","€ 500,000",D,20,France,Montpellier,Ligue 1,2019-2020
15,15,Junior Sambia,"€ 9,231","€ 480,000","€ 480,000",M,23,France,Montpellier,Ligue 1,2019-2020
16,16,Keagan Dolly,"€ 9,231","€ 480,000","€ 480,000",F,26,South Africa,Montpellier,Ligue 1,2019-2020
17,17,Mathías Suárez,"€ 8,269","€ 430,000","€ 430,000",D,23,Uruguay,Montpellier,Ligue 1,2019-2020
18,18,Mihailo Ristic,"€ 6,923","€ 360,000","€ 360,000",D,23,Serbia,Montpellier,Ligue 1,2019-2020
19,19,Dimitry Bertaud,"€ 4,038","€ 210,000","€ 210,000",K,21,France,Montpellier,Ligue 1,2019-2020
20,20,Il-lok Yun,"€ 2,885","€ 150,000","€ 150,000",F,27,South Korea,Montpellier,Ligue 1,2019-2020
21,21,Bilal Boutobba,€ 962,"€ 50,000","€ 50,000",F,21,France,Montpellier,Ligue 1,2019-2020
22,22,Joris Chotard,€ 962,"€ 50,000","€ 50,000",M,17,France,Montpellier,Ligue 1,2019-2020
23,23,Clément Vidal,€ 769,"€ 40,000","€ 40,000",D,19,France,Montpellier,Ligue 1,2019-2020
24,24,Matis Carvalho,€ 769,"€ 40,000","€ 40,000",K,20,Portugal,Montpellier,Ligue 1,2019-2020
25,25,Amir Adouyev,€ 769,"€ 40,000","€ 40,000",M,20,Russia,Montpellier,Ligue 1,2019-2020
26,26,Thibaut Vargas,€ 577,"€ 30,000","€ 30,000",F,19,France,Montpellier,Ligue 1,2019-2020
27,27,Kylian Kaïboué,€ 577,"€ 30,000","€ 30,000",M,21,France,Montpellier,Ligue 1,2019-2020
0,0,Moses Simon,"€ 34,615","€ 1,800,000","€ 1,800,000",F,24,Nigeria,Nantes,Ligue 1,2019-2020
1,1,Kalifa Coulibaly,"€ 28,846","€ 1,500,000","€ 1,500,000",F,28,Mali,Nantes,Ligue 1,2019-2020
2,2,Nicolas Pallois,"€ 25,385","€ 1,320,000","€ 1,320,000",D,31,France,Nantes,Ligue 1,2019-2020
3,3,Cristian Benavente,"€ 23,077","€ 1,200,000","€ 1,200,000",F,25,Peru,Nantes,Ligue 1,2019-2020
4,4,Andrei Girotto,"€ 20,769","€ 1,080,000","€ 1,080,000",M,27,Brazil,Nantes,Ligue 1,2019-2020
5,5,Alban Lafont,"€ 19,615","€ 1,020,000","€ 1,020,000",K,20,France,Nantes,Ligue 1,2019-2020
6,6,Dennis Appiah,"€ 18,462","€ 960,000","€ 960,000",D,27,France,Nantes,Ligue 1,2019-2020
7,7,Ludovic Blas,"€ 18,462","€ 960,000","€ 960,000",M,21,France,Nantes,Ligue 1,2019-2020
8,8,Rene Krhin,"€ 18,462","€ 960,000","€ 960,000",M,29,Slovenia,Nantes,Ligue 1,2019-2020
9,9,Renaud Emond,"€ 17,308","€ 900,000","€ 900,000",F,28,Belgium,Nantes,Ligue 1,2019-2020
10,10,Anthony Limbombe,"€ 17,308","€ 900,000","€ 900,000",F,25,Belgium,Nantes,Ligue 1,2019-2020
11,11,Fábio,"€ 15,000","€ 780,000","€ 780,000",D,29,Brazil,Nantes,Ligue 1,2019-2020
12,12,Imran Louza,"€ 11,538","€ 600,000","€ 600,000",F,20,France,Nantes,Ligue 1,2019-2020
13,13,Charles Traoré,"€ 10,385","€ 540,000","€ 540,000",D,27,Mali,Nantes,Ligue 1,2019-2020
14,14,Abdoulaye Touré,"€ 10,385","€ 540,000","€ 540,000",M,25,France,Nantes,Ligue 1,2019-2020
15,15,Abdoul Kader Bamba,"€ 10,000","€ 520,000","€ 520,000",F,25,France,Nantes,Ligue 1,2019-2020
16,16,Marcus Coco,"€ 9,231","€ 480,000","€ 480,000",F,23,France,Nantes,Ligue 1,2019-2020
17,17,Mehdi Abeid,"€ 9,231","€ 480,000","€ 480,000",M,27,Algeria,Nantes,Ligue 1,2019-2020
18,18,Kayembe,"€ 6,923","€ 360,000","€ 360,000",M,25,Belgium,Nantes,Ligue 1,2019-2020
19,19,Thomas Basila,"€ 6,731","€ 350,000","€ 350,000",D,20,France,Nantes,Ligue 1,2019-2020
20,20,Molla Wagué,"€ 6,731","€ 350,000","€ 350,000",D,28,Mali,Nantes,Ligue 1,2019-2020
21,21,Samuel Moutoussamy,"€ 6,731","€ 350,000","€ 350,000",M,23,France,Nantes,Ligue 1,2019-2020
22,22,Denis Petric,"€ 4,038","€ 210,000","€ 210,000",K,31,Serbia,Nantes,Ligue 1,2019-2020
23,23,Abdoulaye Dabo,"€ 3,269","€ 170,000","€ 170,000",F,18,France,Nantes,Ligue 1,2019-2020
24,24,Thody Élie Youan,"€ 3,269","€ 170,000","€ 170,000",F,20,France,Nantes,Ligue 1,2019-2020
25,25,Batista Mendy,"€ 2,885","€ 150,000","€ 150,000",M,19,France,Nantes,Ligue 1,2019-2020
26,26,Alexandre Olliero,"€ 2,500","€ 130,000","€ 130,000",K,23,France,Nantes,Ligue 1,2019-2020
27,27,Roli Pereira de Sa,€ 962,"€ 50,000","€ 50,000",F,23,France,Nantes,Ligue 1,2019-2020
28,28,Wesley Moustache,€ 962,"€ 50,000","€ 50,000",D,20,France,Nantes,Ligue 1,2019-2020
29,29,Josué Homawoo,€ 769,"€ 40,000","€ 40,000",D,21,Togo,Nantes,Ligue 1,2019-2020
30,30,Bridge Ndilu,€ 769,"€ 40,000","€ 40,000",F,19,France,Nantes,Ligue 1,2019-2020
31,31,Yassine El Ghanassy,€ 0,€ 0,€ 0,F,29,Belgium,Nantes,Ligue 1,2019-2020
0,0,Kasper Dolberg,"€ 57,692","€ 3,000,000","€ 3,000,000",F,21,Denmark,Nice,Ligue 1,2019-2020
1,1,Adam Ounas,"€ 41,346","€ 2,150,000","€ 2,150,000",F,22,Algeria,Nice,Ligue 1,2019-2020
2,2,Riza Durmisi,"€ 35,577","€ 1,850,000","€ 1,850,000",D,26,Denmark,Nice,Ligue 1,2019-2020
3,3,Youcef Atal,"€ 34,615","€ 1,800,000","€ 1,800,000",D,23,Algeria,Nice,Ligue 1,2019-2020
4,4,Wylan Cyprien,"€ 34,615","€ 1,800,000","€ 1,800,000",M,24,France,Nice,Ligue 1,2019-2020
5,5,Dante,"€ 28,846","€ 1,500,000","€ 1,500,000",D,35,Brazil,Nice,Ligue 1,2019-2020
6,6,Walter Benítez,"€ 28,846","€ 1,500,000","€ 1,500,000",K,26,Argentina,Nice,Ligue 1,2019-2020
7,7,Myziane Maolida,"€ 26,923","€ 1,400,000","€ 1,400,000",F,20,France,Nice,Ligue 1,2019-2020
8,8,Alexis Claude-Maurice,"€ 25,385","€ 1,320,000","€ 1,320,000",F,21,France,Nice,Ligue 1,2019-2020
9,9,Stanley Nsoki,"€ 20,769","€ 1,080,000","€ 1,080,000",D,20,France,Nice,Ligue 1,2019-2020
10,10,Danilo,"€ 16,154","€ 840,000","€ 840,000",M,23,Brazil,Nice,Ligue 1,2019-2020
11,11,Adrien Tamèze,"€ 13,462","€ 700,000","€ 700,000",M,25,France,Nice,Ligue 1,2019-2020
12,12,Yoan Cardinale,"€ 12,115","€ 630,000","€ 630,000",K,25,France,Nice,Ligue 1,2019-2020
13,13,Racine Coly,"€ 11,731","€ 610,000","€ 610,000",D,23,Senegal,Nice,Ligue 1,2019-2020
14,14,Malang Sarr,"€ 11,538","€ 600,000","€ 600,000",D,20,France,Nice,Ligue 1,2019-2020
15,15,Bassem Srarfi,"€ 10,385","€ 540,000","€ 540,000",F,22,Tunisia,Nice,Ligue 1,2019-2020
16,16,Moussa Wagué,"€ 9,231","€ 480,000","€ 480,000",D,21,Senegal,Nice,Ligue 1,2019-2020
17,17,Pierre Lees Melou,"€ 9,231","€ 480,000","€ 480,000",M,26,France,Nice,Ligue 1,2019-2020
18,18,Rémi Walter,"€ 6,923","€ 360,000","€ 360,000",M,24,France,Nice,Ligue 1,2019-2020
19,19,Patrick Burner,"€ 6,538","€ 340,000","€ 340,000",D,23,France,Nice,Ligue 1,2019-2020
20,20,Ignatius Ganago,"€ 6,538","€ 340,000","€ 340,000",F,20,Cameroon,Nice,Ligue 1,2019-2020
21,21,Ibrahim Cissé,"€ 6,346","€ 330,000","€ 330,000",D,20,Cote d'Ivoire,Nice,Ligue 1,2019-2020
22,22,Christophe Hérelle,"€ 5,769","€ 300,000","€ 300,000",D,27,France,Nice,Ligue 1,2019-2020
23,23,Arnaud Lusamba,"€ 4,808","€ 250,000","€ 250,000",M,22,France,Nice,Ligue 1,2019-2020
24,24,Andy Pelmard,"€ 2,500","€ 130,000","€ 130,000",D,19,France,Nice,Ligue 1,2019-2020
25,25,Hicham Mahou,"€ 1,538","€ 80,000","€ 80,000",F,20,France,Nice,Ligue 1,2019-2020
26,26,Khéphren Thuram,"€ 1,154","€ 60,000","€ 60,000",M,18,France,Nice,Ligue 1,2019-2020
27,27,Hichem Boudaoui,"€ 1,154","€ 60,000","€ 60,000",M,19,Algeria,Nice,Ligue 1,2019-2020
28,28,Yannis Clementia,€ 962,"€ 50,000","€ 50,000",K,22,France,Nice,Ligue 1,2019-2020
29,29,Gautier Lloris,€ 962,"€ 50,000","€ 50,000",D,24,France,Nice,Ligue 1,2019-2020
0,0,Anthony Briancon,"€ 18,462","€ 960,000","€ 960,000",D,24,France,Nimes,Ligue 1,2019-2020
1,1,Lucas Deaux,"€ 11,538","€ 600,000","€ 600,000",M,30,France,Nimes,Ligue 1,2019-2020
2,2,Renaud Ripart,"€ 11,538","€ 600,000","€ 600,000",F,26,France,Nimes,Ligue 1,2019-2020
3,3,Paul Bernardoni,"€ 11,538","€ 600,000","€ 600,000",K,22,France,Nimes,Ligue 1,2019-2020
4,4,Zinedine Ferhat,"€ 9,231","€ 480,000","€ 480,000",M,26,Algeria,Nimes,Ligue 1,2019-2020
5,5,Moussa Koné,"€ 9,231","€ 480,000","€ 480,000",F,23,Senegal,Nimes,Ligue 1,2019-2020
6,6,Pablo Martinez,"€ 9,231","€ 480,000","€ 480,000",D,30,France,Nimes,Ligue 1,2019-2020
7,7,Romain Philippoteaux,"€ 9,231","€ 480,000","€ 480,000",M,31,France,Nimes,Ligue 1,2019-2020
8,8,Loïck Landre,"€ 8,077","€ 420,000","€ 420,000",D,27,France,Nimes,Ligue 1,2019-2020
9,9,Lamine Fomba,"€ 8,077","€ 420,000","€ 420,000",M,21,France,Nimes,Ligue 1,2019-2020
10,10,Sidy Sarr,"€ 7,885","€ 410,000","€ 410,000",M,23,Senegal,Nimes,Ligue 1,2019-2020
11,11,Nolan Roux,"€ 7,500","€ 390,000","€ 390,000",F,31,France,Nimes,Ligue 1,2019-2020
12,12,Florian Miguel,"€ 5,000","€ 260,000","€ 260,000",D,23,France,Nimes,Ligue 1,2019-2020
13,13,Haris Duljevic,"€ 4,615","€ 240,000","€ 240,000",M,25,Bosnia-Herzegovina,Nimes,Ligue 1,2019-2020
14,14,Sofiane Alakouch,"€ 4,231","€ 220,000","€ 220,000",D,21,France,Nimes,Ligue 1,2019-2020
15,15,Theo Valls,"€ 3,654","€ 190,000","€ 190,000",M,23,France,Nimes,Ligue 1,2019-2020
16,16,Gaëtan Paquiez,"€ 2,500","€ 130,000","€ 130,000",D,25,France,Nimes,Ligue 1,2019-2020
17,17,Yassine Benrahou,"€ 2,500","€ 130,000","€ 130,000",F,21,Morocco,Nimes,Ligue 1,2019-2020
18,18,Clément Depres,"€ 2,115","€ 110,000","€ 110,000",F,24,France,Nimes,Ligue 1,2019-2020
19,19,Vlatko Stojanovski,"€ 2,115","€ 110,000","€ 110,000",F,22,North Macedonia,Nimes,Ligue 1,2019-2020
20,20,Kévin Denkey,"€ 1,538","€ 80,000","€ 80,000",F,18,Togo,Nimes,Ligue 1,2019-2020
21,21,Lucas Buades,€ 962,"€ 50,000","€ 50,000",D,21,France,Nimes,Ligue 1,2019-2020
22,22,Lucas Dias,€ 962,"€ 50,000","€ 50,000",K,20,France,Nimes,Ligue 1,2019-2020
23,23,Kelyan Guessoum,€ 769,"€ 40,000","€ 40,000",D,20,France,Nimes,Ligue 1,2019-2020
24,24,Théo Sainte-Luce,€ 769,"€ 40,000","€ 40,000",D,20,France,Nimes,Ligue 1,2019-2020
25,25,Sami Ben Amar,€ 769,"€ 40,000","€ 40,000",F,21,Morocco,Nimes,Ligue 1,2019-2020
0,0,Neymar,"€ 706,154","€ 36,720,000","€ 36,720,000",F,27,Brazil,Psg,Ligue 1,2019-2020
1,1,Kylian Mbappé,"€ 484,231","€ 25,180,000","€ 25,180,000",F,20,France,Psg,Ligue 1,2019-2020
2,2,Thiago Silva,"€ 346,154","€ 18,000,000","€ 18,000,000",D,34,Brazil,Psg,Ligue 1,2019-2020
3,3,Edinson Cavani,"€ 310,385","€ 16,140,000","€ 16,140,000",F,32,Uruguay,Psg,Ligue 1,2019-2020
4,4,Marquinhos,"€ 276,923","€ 14,400,000","€ 14,400,000",D,25,Brazil,Psg,Ligue 1,2019-2020
5,5,Marco Verratti,"€ 276,923","€ 14,400,000","€ 14,400,000",M,26,Italy,Psg,Ligue 1,2019-2020
6,6,Ángel Di María,"€ 253,846","€ 13,200,000","€ 13,200,000",F,31,Argentina,Psg,Ligue 1,2019-2020
7,7,Keylor Navas,"€ 184,615","€ 9,600,000","€ 9,600,000",K,32,Costa Rica,Psg,Ligue 1,2019-2020
8,8,Leandro Paredes,"€ 173,077","€ 9,000,000","€ 9,000,000",M,25,Argentina,Psg,Ligue 1,2019-2020
9,9,Mauro Icardi,"€ 161,538","€ 8,400,000","€ 8,400,000",F,26,Argentina,Psg,Ligue 1,2019-2020
10,10,Presnel Kimpembe,"€ 154,615","€ 8,040,000","€ 8,040,000",D,24,France,Psg,Ligue 1,2019-2020
11,11,Ander Herrera,"€ 150,000","€ 7,800,000","€ 7,800,000",M,30,Spain,Psg,Ligue 1,2019-2020
12,12,Julian Draxler,"€ 138,462","€ 7,200,000","€ 7,200,000",M,25,Germany,Psg,Ligue 1,2019-2020
13,13,Idrissa Gueye,"€ 115,385","€ 6,000,000","€ 6,000,000",M,29,Senegal,Psg,Ligue 1,2019-2020
14,14,Abdou Diallo,"€ 103,846","€ 5,400,000","€ 5,400,000",D,23,France,Psg,Ligue 1,2019-2020
15,15,Pablo Sarabia,"€ 103,846","€ 5,400,000","€ 5,400,000",F,27,Spain,Psg,Ligue 1,2019-2020
16,16,Layvin Kurzawa,"€ 96,154","€ 5,000,000","€ 5,000,000",D,27,France,Psg,Ligue 1,2019-2020
17,17,Thilo Kehrer,"€ 94,615","€ 4,920,000","€ 4,920,000",D,22,Germany,Psg,Ligue 1,2019-2020
18,18,Juan Bernat,"€ 76,923","€ 4,000,000","€ 4,000,000",D,26,Spain,Psg,Ligue 1,2019-2020
19,19,Thomas Meunier,"€ 61,538","€ 3,200,000","€ 3,200,000",D,27,Belgium,Psg,Ligue 1,2019-2020
20,20,Eric Maxim Choupo-Moting,"€ 45,000","€ 2,340,000","€ 2,340,000",F,30,Cameroon,Psg,Ligue 1,2019-2020
21,21,Sergio Rico,"€ 38,462","€ 2,000,000","€ 2,000,000",K,26,Spain,Psg,Ligue 1,2019-2020
22,22,Marcin Bulka,"€ 9,615","€ 500,000","€ 500,000",K,19,Poland,Psg,Ligue 1,2019-2020
23,23,Colin Dagba,"€ 9,615","€ 500,000","€ 500,000",D,21,France,Psg,Ligue 1,2019-2020
24,24,Loïc Mbe Soh,"€ 2,885","€ 150,000","€ 150,000",D,18,France,Psg,Ligue 1,2019-2020
25,25,Tanguy Kouassi,"€ 1,923","€ 100,000","€ 100,000",D,17,France,Psg,Ligue 1,2019-2020
26,26,Adil Aouchiche,"€ 1,923","€ 100,000","€ 100,000",M,17,France,Psg,Ligue 1,2019-2020
27,27,Mitchel Bakker,"€ 1,346","€ 70,000","€ 70,000",D,19,Netherlands,Psg,Ligue 1,2019-2020
28,28,Garissone Innocent,€ 769,"€ 40,000","€ 40,000",K,19,France,Psg,Ligue 1,2019-2020
0,0,Rémi Oudin,"€ 25,385","€ 1,320,000","€ 1,320,000",F,22,France,Reims,Ligue 1,2019-2020
1,1,Hyun-jun Suk,"€ 17,500","€ 910,000","€ 910,000",F,28,South Korea,Reims,Ligue 1,2019-2020
2,2,Alaixys Romao,"€ 13,846","€ 720,000","€ 720,000",M,35,Togo,Reims,Ligue 1,2019-2020
3,3,Thomas Foket,"€ 13,846","€ 720,000","€ 720,000",D,24,Belgium,Reims,Ligue 1,2019-2020
4,4,Predrag Rajkovic,"€ 13,846","€ 720,000","€ 720,000",K,23,Serbia,Reims,Ligue 1,2019-2020
5,5,Anastasios Donis,"€ 13,846","€ 720,000","€ 720,000",F,23,Greece,Reims,Ligue 1,2019-2020
6,6,Arbër Zeneli,"€ 13,462","€ 700,000","€ 700,000",F,24,Kosovo,Reims,Ligue 1,2019-2020
7,7,Xavier Chavalerin,"€ 11,538","€ 600,000","€ 600,000",M,28,France,Reims,Ligue 1,2019-2020
8,8,Yunis Abdelhamid,"€ 10,385","€ 540,000","€ 540,000",D,31,Morocco,Reims,Ligue 1,2019-2020
