sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
226316,https://sofifa.com/player/226316/sydney-leroux/160002,S. Leroux,Sydney Rae Leroux Dwyer,"ST, RW",82,88,,,25,1990-05-07,170,66,,,,,,,,,,95,United States,113009,SUB,2,Left,3,4,4,High/Low,Unique,Yes,,#Speedster,,92,80,60,77,39,77,65,81,81,59,68,78,69,52,52,77,91,93,76,77,73,84,68,82,81,74,62,39,84,62,85,,29,39,30,8,6,10,7,13,,80+2,80+2,80+2,76+2,77+2,77+2,77+2,76+2,73+2,73+2,73+2,75+2,66+2,66+2,66+2,75+2,60+2,55+2,55+2,55+2,60+2,58+2,53+2,53+2,53+2,58+2,16+2,https://cdn.sofifa.com/players/226/316/16_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226318,https://sofifa.com/player/226318/kelley-ohara/160002,K. O'Hara,Kelley Maureen O'Hara,"RB, RM",82,86,,,26,1988-08-04,165,58,,,,,,,,,,95,United States,113009,SUB,5,Right,2,2,4,Medium/High,Lean (170-),Yes,,,,81,53,64,77,79,73,79,51,67,76,36,76,57,31,64,76,80,82,82,84,77,61,58,85,73,56,60,79,41,38,56,,80,81,82,12,9,13,10,6,,64+2,64+2,64+2,69+2,65+2,65+2,65+2,69+2,65+2,65+2,65+2,70+2,68+2,68+2,68+2,70+2,80+2,75+2,75+2,75+2,80+2,80+2,76+2,76+2,76+2,80+2,18+2,https://cdn.sofifa.com/players/226/318/16_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226325,https://sofifa.com/player/226325/ali-krieger/160002,A. Krieger,Alexandra Blaire Krieger,"RB, RM, CDM",82,82,,,30,1984-07-28,168,60,,,,,,,,,,95,United States,113009,RB,11,Right,3,2,3,Medium/High,Normal (170-),Yes,,,,76,60,76,72,81,81,79,53,81,78,60,72,65,64,74,77,75,77,52,84,72,76,61,90,77,58,86,82,53,75,71,,77,85,78,12,5,6,12,9,,69+1,69+1,69+1,71+1,70+1,70+1,70+1,71+1,71+1,71+1,71+1,74+1,75+1,75+1,75+1,74+1,80+1,80+1,80+1,80+1,80+1,81+1,80+1,80+1,80+1,81+1,18+1,https://cdn.sofifa.com/players/226/325/16_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226326,https://sofifa.com/player/226326/lauren-holiday/160002,L. Holiday,Lauren Holiday,"CM, ST",82,85,,,27,1987-09-30,173,70,,,,,,,,,,95,United States,113009,SUB,12,Right,2,3,4,High/Medium,Normal (170-185),Yes,,,,81,64,75,76,69,82,62,56,62,84,68,78,51,58,80,78,80,81,59,86,74,61,71,86,86,79,72,79,75,78,71,,61,75,63,8,13,7,14,6,,72+2,72+2,72+2,75+2,76+2,76+2,76+2,75+2,77+2,77+2,77+2,77+2,80+2,80+2,80+2,77+2,75+2,78+2,78+2,78+2,75+2,74+2,73+2,73+2,73+2,74+2,18+2,https://cdn.sofifa.com/players/226/326/16_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226333,https://sofifa.com/player/226333/julie-johnston/160002,J. Johnston,Julie Beth Ertz,"RB, CB, RM",82,89,,,23,1992-04-06,170,59,,,,,,,,,,95,United States,113009,LCB,19,Right,3,2,4,Medium/High,Lean (170-),Yes,,,,82,37,60,67,83,83,71,23,78,72,29,65,54,38,60,70,82,82,63,82,67,55,70,84,83,42,86,81,61,35,55,,85,85,83,10,9,7,13,11,,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,60+2,60+2,60+2,66+2,65+2,65+2,65+2,66+2,79+2,76+2,76+2,76+2,79+2,80+2,82+2,82+2,82+2,80+2,18+2,https://cdn.sofifa.com/players/226/333/16_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
227115,https://sofifa.com/player/227115/katrina-gorry/160002,K. Gorry,Katrina-Lee Gorry,"CM, CAM",82,82,,,22,1992-08-13,154,54,,,,,,,,,,195,Australia,112998,LCM,19,Right,4,4,4,Medium/Low,Normal (170-),Yes,,,Long Shot Taker (AI),73,75,77,84,55,54,62,67,33,82,62,81,76,80,71,87,78,69,84,88,92,83,64,66,40,90,69,67,90,85,59,,46,64,51,13,15,8,5,13,,73+2,73+2,73+2,80+2,81+1,81+1,81+1,80+2,83-1,83-1,83-1,78+2,80+2,80+2,80+2,78+2,69+2,70+2,70+2,70+2,69+2,66+2,59+2,59+2,59+2,66+2,20+2,https://cdn.sofifa.com/players/227/115/16_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
227271,https://sofifa.com/player/227271/fara-williams/160002,F. Williams,Fara Tanya Franki Williams Merrett,"CM, CDM",82,82,,,31,1984-01-25,165,61,,,,,,,,,,14,England,113002,LDM,4,Right,4,3,4,Medium/Medium,Normal (170-),Yes,,,"Long Passer (AI), Long Shot Taker (AI)",68,62,81,77,67,69,71,56,54,88,49,74,74,68,85,83,67,69,71,88,81,71,52,82,73,69,46,78,64,81,72,,67,67,54,9,11,15,12,12,,69+2,69+2,69+2,74+2,74+2,74+2,74+2,74+2,77+2,77+2,77+2,76+2,80+2,80+2,80+2,76+2,74+2,76+2,76+2,76+2,74+2,72+2,67+2,67+2,67+2,72+2,20+2,https://cdn.sofifa.com/players/227/271/16_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227313,https://sofifa.com/player/227313/sarah-bouhaddi/160002,S. Bouhaddi,Sarah Bouhaddi,GK,82,83,,,28,1986-10-17,175,68,,,,,,,,,,18,France,113003,GK,16,Left,3,1,3,Medium/Medium,Normal (170-185),Yes,,,,,,,,,,13,11,11,25,14,15,15,19,22,22,52,50,62,78,52,24,62,68,70,16,18,20,19,15,52,,16,16,13,85,78,75,81,85,51,28+1,28+1,28+1,27+1,27+1,27+1,27+1,27+1,26+1,26+1,26+1,29+1,27+1,27+1,27+1,29+1,31+1,29+1,29+1,29+1,31+1,30+1,27+1,27+1,27+1,30+1,81+1,https://cdn.sofifa.com/players/227/313/16_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
227324,https://sofifa.com/player/227324/camille-abily/160002,C. Abily,Camille Abily,CDM,82,82,,,30,1984-12-05,168,60,,,,,,,,,,18,France,113003,LDM,10,Right,3,3,4,Medium/High,Normal (170-),Yes,,,,62,63,73,72,77,79,61,58,62,82,56,65,54,56,79,83,60,64,71,83,68,74,64,82,77,62,82,82,64,75,71,,75,82,72,13,8,6,15,14,,68+2,68+2,68+2,69+2,71+2,71+2,71+2,69+2,73+2,73+2,73+2,71+2,77+2,77+2,77+2,71+2,75+2,80+2,80+2,80+2,75+2,75+2,77+2,77+2,77+2,75+2,20+2,https://cdn.sofifa.com/players/227/324/16_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
227325,https://sofifa.com/player/227325/elodie-thomis/160002,É. Thomis,Élodie Thomis,RM,82,82,,,28,1986-08-13,168,60,,,,,,,,,,18,France,113003,RM,12,Right,3,3,3,Medium/Low,Lean (170-),Yes,,#Speedster,Speed Dribbler (AI),91,71,78,82,52,63,80,75,68,83,73,83,63,62,72,82,92,91,85,76,77,68,62,75,60,63,58,48,78,77,73,,49,54,46,11,11,10,13,15,,76+1,76+1,76+1,81+1,79+1,79+1,79+1,81+1,80+1,80+1,80+1,81+1,75+1,75+1,75+1,81+1,69+1,65+1,65+1,65+1,69+1,67+1,59+1,59+1,59+1,67+1,19+1,https://cdn.sofifa.com/players/227/325/16_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
227331,https://sofifa.com/player/227331/eugenie-le-sommer/160002,E. Le Sommer,Eugénie Anne Claudine Le Sommer,ST,82,87,,,26,1989-05-18,161,58,,,,,,,,,,18,France,113003,RS,9,Right,3,3,4,Medium/High,Stocky (170-),Yes,,"#Poacher, #Clinical Finisher","Beat Offside Trap, Long Shot Taker (AI)",79,86,63,73,32,64,53,87,82,68,81,71,67,56,62,72,77,81,81,82,78,87,79,68,65,85,53,26,86,68,77,,23,32,21,15,7,11,10,12,,80+2,80+2,80+2,75+2,78+2,78+2,78+2,75+2,75+2,75+2,75+2,72+2,67+2,67+2,67+2,72+2,53+2,51+2,51+2,51+2,53+2,51+2,47+2,47+2,47+2,51+2,19+2,https://cdn.sofifa.com/players/227/331/16_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
227399,https://sofifa.com/player/227399/diana-matheson/160002,D. Matheson,Diana Beverly Matheson,CM,82,82,,,31,1984-04-06,154,53,,,,,,,,,,70,Canada,113000,SUB,8,Right,3,2,4,Medium/Medium,Normal (170-),Yes,,,,62,72,80,80,56,61,72,66,39,86,68,80,73,64,83,84,64,60,68,77,87,77,63,80,44,78,77,69,79,80,74,,32,73,67,14,9,12,5,15,,70+2,70+2,70+2,76+2,76+2,76+2,76+2,76+2,79+2,79+2,79+2,77+2,80+2,80+2,80+2,77+2,71+2,72+2,72+2,72+2,71+2,68+2,61+2,61+2,61+2,68+2,18+2,https://cdn.sofifa.com/players/227/399/16_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
226323,https://sofifa.com/player/226323/heather-oreilly/160002,H. O'Reilly,Heather O'Reilly,RM,81,81,,,30,1985-01-02,165,59,,,,,,,,,,95,United States,113009,SUB,9,Right,3,3,2,High/Low,Lean (170-),Yes,,,,78,72,81,80,42,63,84,71,61,84,75,81,77,64,83,81,79,78,77,83,70,73,52,81,53,68,70,32,83,78,79,,40,43,42,9,14,15,7,11,,75,75,75,80,79,79,79,80,80,80,80,81,77,77,77,81,65,63,63,63,65,62,52,52,52,62,18,https://cdn.sofifa.com/players/226/323/16_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226329,https://sofifa.com/player/226329/meghan-klingenberg/160002,M. Klingenberg,Meghan Elizabeth Klingenberg,"RB, LB",81,84,,,26,1988-08-02,158,57,,,,,,,,,,95,United States,113009,LB,22,Right,2,2,3,Medium/High,Lean (170-),Yes,,,,78,46,61,72,82,73,76,32,72,74,51,67,54,43,53,74,77,78,81,79,83,59,62,86,66,64,79,83,41,33,54,,84,82,81,10,6,6,12,13,,60+1,60+1,60+1,64+1,60+1,60+1,60+1,64+1,61+1,61+1,61+1,65+1,64+1,64+1,64+1,65+1,79+1,75+1,75+1,75+1,79+1,80+1,78+1,78+1,78+1,80+1,18+1,https://cdn.sofifa.com/players/226/329/16_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226887,https://sofifa.com/player/226887/andressa-alves-da-silva/160002,Andressa Alves,Andressa Alves da Silva,"LM, LB, RM",81,91,,,22,1992-11-10,167,55,,,,,,,,,,54,Brazil,112999,LAM,9,Left,4,4,3,High/Medium,Lean (170-),Yes,,#Acrobat,"Beat Offside Trap, Flair, Speed Dribbler (AI)",87,76,79,83,76,72,82,72,72,79,69,83,81,79,73,80,85,88,87,83,85,82,71,85,67,80,70,80,75,78,79,,75,75,77,8,7,6,9,6,,77+1,77+1,77+1,80+1,80+1,80+1,80+1,80+1,80+1,80+1,80+1,80+1,79+1,79+1,79+1,80+1,81+1,77+1,77+1,77+1,81+1,80+1,75+1,75+1,75+1,80+1,16+1,https://cdn.sofifa.com/players/226/887/16_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
226912,https://sofifa.com/player/226912/li-yang/160002,Yang Li,杨丽,ST,81,87,,,24,1991-01-31,173,56,,,,,,,,,,155,China PR,113001,ST,11,Right,4,4,3,High/Medium,Normal (170-185),Yes,,,,87,81,66,81,27,67,61,83,77,70,76,81,69,74,62,84,86,87,76,76,71,84,83,74,61,76,70,26,79,62,77,,12,27,25,9,15,8,9,6,,80+1,80+1,80+1,78+1,79+1,79+1,79+1,78+1,76+1,76+1,76+1,76+1,68+1,68+1,68+1,76+1,55+1,52+1,52+1,52+1,55+1,52+1,46+1,46+1,46+1,52+1,17+1,https://cdn.sofifa.com/players/226/912/16_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
227117,https://sofifa.com/player/227117/lisa-de-vanna/160002,L. De Vanna,Lisa De Vanna,"ST, RW, LW",81,81,,,30,1984-11-14,156,58,,,,,,,,,,195,Australia,112998,RW,11,Left,5,4,4,High/High,Stocky (170-),Yes,,#Acrobat,"Flair, Speed Dribbler (AI)",86,81,58,84,38,77,56,87,61,56,66,82,63,55,54,83,83,88,91,80,91,79,77,59,80,75,90,21,86,65,67,,45,36,38,8,11,12,12,12,,79+2,79+2,79+2,78+2,79+2,79+2,79+2,78+2,75+2,75+2,75+2,74+2,65+2,65+2,65+2,74+2,56+2,54+2,54+2,54+2,56+2,54+2,54+2,54+2,54+2,54+2,18+2,https://cdn.sofifa.com/players/227/117/16_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
227246,https://sofifa.com/player/227246/lucy-bronze/160002,L. Bronze,Lucia Roberta Tough Bronze,"RB, CB",81,88,,,23,1991-10-28,172,67,,,,,,,,,,14,England,113002,RB,2,Right,3,2,4,High/High,Normal (170-185),Yes,,#Engine,Long Throw-in,80,45,55,75,81,82,66,34,83,66,33,75,37,41,47,74,82,78,68,86,80,62,81,92,79,55,76,83,36,41,51,,82,77,79,8,12,14,6,13,,62+2,62+2,62+2,64+2,62+2,62+2,62+2,64+2,61+2,61+2,61+2,66+2,64+2,64+2,64+2,66+2,78+2,74+2,74+2,74+2,78+2,79+2,79+2,79+2,79+2,79+2,18+2,https://cdn.sofifa.com/players/227/246/16_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227247,https://sofifa.com/player/227247/karen-carney/160002,K. Carney,Karen Julia Carney,"RM, RW",81,83,,,27,1987-08-01,162,54,,,,,,,,,,14,England,113002,LM,10,Right,3,4,3,Medium/Medium,Normal (170-),Yes,,#Dribbler,"Long Shot Taker (AI), Technical Dribbler (AI)",79,69,79,85,31,47,82,69,42,79,56,86,67,77,76,86,81,77,84,80,78,73,53,75,38,65,31,32,76,83,78,,28,29,33,14,7,12,6,8,,71+1,71+1,71+1,80+1,78+1,78+1,78+1,80+1,80+1,80+1,80+1,80+1,75+1,75+1,75+1,80+1,62+1,56+1,56+1,56+1,62+1,56+1,41+1,41+1,41+1,56+1,17+1,https://cdn.sofifa.com/players/227/247/16_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227318,https://sofifa.com/player/227318/amandine-henry/160002,A. Henry,Amandine Chantal Henry,CDM,81,84,,,25,1989-09-28,171,64,,,,,,,,,,18,France,113003,RDM,6,Right,3,3,3,Medium/High,Normal (170-185),Yes,,,,72,64,72,73,77,82,61,56,68,83,51,68,50,51,74,82,73,71,72,83,62,74,72,90,80,76,79,79,65,71,64,,77,81,72,9,11,13,12,5,,70+1,70+1,70+1,71+1,72+1,72+1,72+1,71+1,74+1,74+1,74+1,73+1,77+1,77+1,77+1,73+1,77+1,80+1,80+1,80+1,77+1,77+1,78+1,78+1,78+1,77+1,18+1,https://cdn.sofifa.com/players/227/318/16_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
226319,https://sofifa.com/player/226319/whitney-engen/160002,W. Engen,Whitney Engen,CB,80,81,,,27,1987-11-28,173,56,,,,,,,,,,95,United States,113009,SUB,6,Right,2,2,3,Low/High,Normal (170-185),Yes,,,,72,48,60,60,81,76,51,44,79,68,39,55,61,62,61,62,71,72,67,81,70,55,78,60,80,51,84,78,31,51,68,,83,82,82,13,12,12,8,5,,58+1,58+1,58+1,57+1,57+1,57+1,57+1,57+1,58+1,58+1,58+1,59+1,62+1,62+1,62+1,59+1,70+1,73+1,73+1,73+1,70+1,73+1,79+1,79+1,79+1,73+1,17+1,https://cdn.sofifa.com/players/226/319/16_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226331,https://sofifa.com/player/226331/ashlyn-harris/160002,A. Harris,Ashlyn Michelle Harris,GK,80,81,,,29,1985-10-19,175,60,,,,,,,,,,95,United States,113009,SUB,18,Right,2,1,2,Medium/Medium,Normal (170-185),Yes,,,Puncher,,,,,,,16,12,19,21,16,14,17,12,15,11,42,44,72,80,81,21,75,63,36,18,21,20,14,11,41,,18,14,10,81,76,77,82,80,43,24,24,24,24,23,23,23,24,23,23,23,25,23,23,23,25,28,24,24,24,28,28,24,24,24,28,80,https://cdn.sofifa.com/players/226/331/16_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226368,https://sofifa.com/player/226368/veronica-boquete-giadans/160002,Vero Boquete,Verónica Boquete Giadans,"CAM, CM",80,84,,,28,1987-04-09,163,55,,,,,,,,,,45,Spain,113012,LCM,9,Right,3,3,4,High/High,Normal (170-),Yes,,,"Leadership, Playmaker (AI)",79,77,77,78,64,74,70,78,70,79,78,76,79,80,78,80,78,79,78,79,75,76,67,80,76,75,61,64,78,80,79,,62,66,61,15,12,7,9,10,,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,78+2,78+2,78+2,78+2,77+2,77+2,77+2,78+2,72+2,72+2,72+2,72+2,72+2,71+2,68+2,68+2,68+2,71+2,19+2,https://cdn.sofifa.com/players/226/368/16_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
226374,https://sofifa.com/player/226374/lena-goessling/160002,L. Goeßling,Lena Goeßling,"CDM, CB",80,80,,,29,1986-03-08,171,56,,,,,,,,,,21,Germany,113004,LDM,20,Right,3,2,3,Medium/High,Normal (170-185),No,,,Leadership,75,55,75,65,82,81,70,47,69,78,43,61,76,74,75,65,75,75,72,80,69,60,78,87,76,63,88,82,55,75,79,,83,83,84,15,14,12,12,14,,63+1,63+1,63+1,66+1,65+1,65+1,65+1,66+1,68+1,68+1,68+1,69+1,73+1,73+1,73+1,69+1,78+1,79+1,79+1,79+1,78+1,79+1,80,80,80,79+1,21+1,https://cdn.sofifa.com/players/226/374/16_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226908,https://sofifa.com/player/226908/dongna-li/160002,Li Dongna,李冬娜,"CB, CDM",80,83,,,26,1988-12-06,175,60,,,,,,,,,,155,China PR,113001,RCB,6,Right,3,2,3,Medium/Medium,Lean (170-185),Yes,,,"Leadership, Power Header, Team Player",62,42,42,59,83,80,38,22,81,57,42,53,51,45,31,68,74,52,59,77,51,74,83,81,84,46,70,80,32,23,78,,84,85,79,12,10,11,12,7,,55+1,55+1,55+1,50+1,52+1,52+1,52+1,50+1,49+1,49+1,49+1,52+1,53+1,53+1,53+1,52+1,69+1,69+1,69+1,69+1,69+1,72+1,79+1,79+1,79+1,72+1,18+1,https://cdn.sofifa.com/players/226/908/16_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
226978,https://sofifa.com/player/226978/hedvig-lindahl/160002,H. Lindahl,Rut Hedvig Lindahl,GK,80,80,,,32,1983-04-29,179,74,,,,,,,,,,46,Sweden,113008,GK,1,Right,3,1,3,Medium/Medium,Normal (170-185),Yes,,,,,,,,,,16,14,12,21,12,15,11,15,14,18,45,42,34,85,66,16,52,56,55,13,22,22,15,14,23,,13,15,14,82,74,76,75,83,43,25+1,25+1,25+1,25+1,25+1,25+1,25+1,25+1,24+1,24+1,24+1,27+1,24+1,24+1,24+1,27+1,29+1,26+1,26+1,26+1,29+1,28+1,25+1,25+1,25+1,28+1,79+1,https://cdn.sofifa.com/players/226/978/16_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227241,https://sofifa.com/player/227241/karen-bardsley/160002,K. Bardsley,Karen Louise Bardsley,GK,80,80,,,30,1984-10-14,182,72,,,,,,,,,,14,England,113002,GK,1,Right,3,1,3,Medium/Medium,Lean (170-185),Yes,,,,,,,,,,27,21,21,27,11,26,27,22,31,63,39,37,29,85,27,12,62,44,57,14,18,16,12,11,41,,14,17,15,75,81,82,79,77,38,32+1,32+1,32+1,34+1,33+1,33+1,33+1,34+1,33+1,33+1,33+1,35+1,33+1,33+1,33+1,35+1,33+1,32+1,32+1,32+1,33+1,31+1,28+1,28+1,28+1,31+1,79+1,https://cdn.sofifa.com/players/227/241/16_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227299,https://sofifa.com/player/227299/saskia-bartusiak/160002,S. Bartusiak,Saskia Bartusiak,CB,80,80,,,32,1982-09-09,170,60,,,,,,,,,,21,Germany,113004,LCB,3,Right,3,2,3,Low/Medium,Normal (170-),Yes,,,Injury Prone,62,39,45,60,83,74,32,38,79,63,31,58,33,30,44,60,62,62,57,82,66,54,82,67,76,28,75,84,38,36,50,,85,82,85,11,11,8,13,8,,56+1,56+1,56+1,52+1,54+1,54+1,54+1,52+1,53+1,53+1,53+1,54+1,57+1,57+1,57+1,54+1,69+1,71+1,71+1,71+1,69+1,72+1,79+1,79+1,79+1,72+1,18+1,https://cdn.sofifa.com/players/227/299/16_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
227410,https://sofifa.com/player/227410/desiree-scott/160002,D. Scott,Desiree Rose Marie Scott,CDM,80,80,,,27,1987-07-31,154,62,,,,,,,,,,70,Canada,113000,CDM,11,Right,3,2,3,Low/High,Stocky (170-),Yes,,,,70,55,71,70,76,82,61,44,66,85,26,67,30,36,77,75,74,67,64,78,82,67,66,84,82,70,84,76,68,69,53,,71,84,75,11,15,14,8,13,,66+1,66+1,66+1,68+1,69+1,69+1,69+1,68+1,71+1,71+1,71+1,71+1,76+1,76+1,76+1,71+1,75+1,79+1,79+1,79+1,75+1,75+1,77+1,77+1,77+1,75+1,19+1,https://cdn.sofifa.com/players/227/410/16_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
226895,https://sofifa.com/player/226895/miraildes-maciel-mota/160002,Formiga,Miraildes Maciel Mota,"CM, CDM",79,79,,,37,1978-03-03,162,56,,,,,,,,,,54,Brazil,112999,LDM,20,Right,3,3,4,Medium/High,Normal (170-),No,,#Tactician ,Injury Free,70,73,71,77,81,82,58,71,72,80,60,76,70,60,78,80,72,68,67,84,84,77,70,88,81,80,78,88,60,65,67,,78,83,80,7,8,12,9,14,,73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,74+2,74+2,74+2,73+2,77+2,77+2,77+2,73+2,78+1,81-2,81-2,81-2,78+1,79,80-1,80-1,80-1,79,18+2,https://cdn.sofifa.com/players/226/895/16_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
226910,https://sofifa.com/player/226910/guixin-ren/160002,Ren Guixin,任桂辛,CM,79,81,,,26,1988-12-19,162,53,,,,,,,,,,155,China PR,113001,RCM,23,Right,4,3,3,Medium/Medium,Lean (170-),Yes,,,,78,72,77,79,63,65,69,68,46,81,68,78,72,76,78,79,75,80,74,83,87,73,58,81,59,79,61,69,76,78,74,,61,67,58,12,14,13,11,9,,72+1,72+1,72+1,77+1,77+1,77+1,77+1,77+1,78+1,78+1,78+1,77+1,78+1,78+1,78+1,77+1,73+1,72+1,72+1,72+1,73+1,70+1,64+1,64+1,64+1,70+1,19+1,https://cdn.sofifa.com/players/226/910/16_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
226922,https://sofifa.com/player/226922/haiyan-wu/160002,Wu Haiyan,吴海燕,"RB, CB, LB",79,85,,,22,1993-02-26,166,56,,,,,,,,,,155,China PR,113001,RB,5,Right,4,2,3,Low/High,Normal (170-),Yes,,,"Leadership, Early Crosser",80,42,70,73,78,73,79,32,64,70,41,72,59,57,76,73,79,80,72,81,72,63,71,82,70,36,70,78,62,62,61,,78,80,81,5,12,13,11,7,,61+1,61+1,61+1,67+1,65+1,65+1,65+1,67+1,66+1,66+1,66+1,71+1,70+1,70+1,70+1,71+1,78+1,76+1,76+1,76+1,78+1,78+1,75+1,75+1,75+1,78+1,17+1,https://cdn.sofifa.com/players/226/922/16_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
226969,https://sofifa.com/player/226969/babett-peter/160002,B. Peter,Babett Peter,"CB, LB",79,81,,,27,1988-05-12,171,61,,,,,,,,,,21,Germany,113004,SUB,14,Left,3,2,3,Medium/Medium,Normal (170-185),Yes,,,,69,44,64,60,80,76,72,40,74,73,37,52,44,52,61,68,63,73,64,82,65,52,75,82,70,39,82,85,49,51,68,,81,78,82,9,9,13,11,11,,58+1,58+1,58+1,60+1,59+1,59+1,59+1,60+1,60+1,60+1,60+1,63+1,65+1,65+1,65+1,63+1,76+1,75+1,75+1,75+1,76+1,77+1,78+1,78+1,78+1,77+1,18+1,https://cdn.sofifa.com/players/226/969/16_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
227112,https://sofifa.com/player/227112/elise-kellond-knight/160002,E. Kellond-Knight,Elise Kellond-Knight,"CDM, LB",79,84,,,24,1990-08-10,165,58,,,,,,,,,,195,Australia,112998,CDM,8,Left,4,2,3,Medium/High,Normal (170-),Yes,,#Tactician ,,70,45,74,68,78,81,73,34,70,75,29,63,73,68,72,74,72,69,68,85,74,65,79,81,84,46,72,92,59,76,70,,79,72,70,7,13,7,6,9,,62+1,62+1,62+1,66+1,65+1,65+1,65+1,66+1,68+1,68+1,68+1,69+1,73+1,73+1,73+1,69+1,77+1,78+1,78+1,78+1,77+1,77+1,77+1,77+1,77+1,77+1,17+1,https://cdn.sofifa.com/players/227/112/16_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
