sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
226939,https://sofifa.com/player/226939/rong-zhao/170002,Zhao Rong,赵容,"CB, CDM, CAM",79,85,,,24,1991-08-02,171,59,,,,,,,,,,155,China PR,113001,SUB,14,Right,4,2,1,Medium/Medium,Lean (170-185),No,,,Dives Into Tackles (AI),75,51,63,63,81,75,51,40,78,69,46,56,62,51,63,68,77,74,72,77,68,64,81,76,79,51,62,83,80,66,68,68,77,86,76,5,13,6,14,9,,65+1,65+1,65+1,64,66,66,66,64,66+1,66+1,66+1,66+1,69+1,69+1,69+1,66+1,73+1,74+1,74+1,74+1,73+1,75+1,78+1,78+1,78+1,75+1,17+1,https://cdn.sofifa.com/players/226/939/17_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
226971,https://sofifa.com/player/226971/tabea-kemme/170002,T. Kemme,Tabea Kemme,"LB, CB",79,86,,,24,1991-12-14,170,56,,,,,,,,,,21,Germany,113004,LB,12,Right,4,3,2,Medium/Medium,Normal (170-),Yes,,,,58,58,69,73,82,76,78,43,82,76,52,72,51,53,74,73,54,62,71,80,71,85,65,83,70,66,86,83,49,54,76,62,81,83,80,6,15,11,13,9,,65+1,65+1,65+1,65,65,65,65,65,65+1,65+1,65+1,68+1,71+1,71+1,71+1,68+1,77+1,78+1,78+1,78+1,77+1,78+1,79+1,79+1,79+1,78+1,18+1,https://cdn.sofifa.com/players/226/971/17_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226973,https://sofifa.com/player/226973/sofia-jakobsson/170002,S. Jakobsson,Eva Sofia Jakobsson,"ST, RW",79,82,,,26,1990-04-23,174,63,,,,,,,,,,46,Sweden,113008,RW,10,Right,3,3,3,High/High,Lean (170-185),Yes,,#Engine,Beat Offside Trap,86,77,71,77,23,67,78,82,67,70,79,80,74,56,67,81,83,88,61,77,58,70,51,89,64,73,52,16,81,70,72,75,21,17,15,7,8,8,5,8,,77+2,77+2,77+2,78+1,78+1,78+1,78+1,78+1,76+2,76+2,76+2,79+2,69+2,69+2,69+2,79+2,56+2,50+2,50+2,50+2,56+2,51+2,40+2,40+2,40+2,51+2,15+2,https://cdn.sofifa.com/players/226/973/17_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
226987,https://sofifa.com/player/226987/kosovare-asllani/170002,K. Asllani,Kosovare Asllani,"RW, ST, CAM",79,79,,,26,1989-07-29,166,57,,,,,,,,,,46,Sweden,113008,SUB,9,Right,4,4,3,Medium/Low,Lean (170-),Yes,,#Dribbler,"Flair, Technical Dribbler (AI)",75,76,73,85,32,52,70,76,61,73,82,87,79,76,72,84,78,72,86,74,87,75,65,66,48,74,42,43,80,76,74,75,23,26,28,10,10,5,9,10,,75+2,75+2,75+2,78+1,78+1,78+1,78+1,78+1,78+1,78+1,78+1,77+2,72+2,72+2,72+2,77+2,58+2,55+2,55+2,55+2,58+2,54+2,44+2,44+2,44+2,54+2,17+2,https://cdn.sofifa.com/players/226/987/17_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
226991,https://sofifa.com/player/226991/linda-sembrant/170002,L. Sembrant,Linda Birgitta Sembrant,"CB, CM",79,79,,,29,1987-05-15,175,67,,,,,,,,,,46,Sweden,113008,RCB,3,Right,4,2,2,Medium/Medium,Lean (170-185),Yes,,,,55,28,55,69,79,74,26,23,83,74,22,70,21,44,75,73,52,57,53,71,56,35,53,52,84,25,80,79,31,45,53,72,78,80,77,12,13,13,6,13,,52+1,52+1,52+1,53,54,54,54,53,57+1,57+1,57+1,56+1,63+1,63+1,63+1,56+1,65+1,74+1,74+1,74+1,65+1,68+1,78+1,78+1,78+1,68+1,18+1,https://cdn.sofifa.com/players/226/991/17_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227013,https://sofifa.com/player/227013/fridolina-rolfo/170002,F. Rolfö,Fridolina Rolfö,"ST, CAM",79,88,,,22,1993-11-24,178,65,,,,,,,,,,46,Sweden,113008,SUB,13,Left,3,3,1,Medium/Medium,Normal (170-185),No,,,Technical Dribbler (AI),59,78,64,78,35,75,33,82,78,73,72,86,67,51,71,84,56,61,41,76,44,75,48,72,89,72,48,22,82,78,75,72,28,36,32,5,9,14,12,7,,78+1,78+1,78+1,72,78,78,78,72,77+1,77+1,77+1,72+1,72+1,72+1,72+1,72+1,52+1,56+1,56+1,56+1,52+1,49+1,50+1,50+1,50+1,49+1,16+1,https://cdn.sofifa.com/players/227/013/17_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227119,https://sofifa.com/player/227119/stephanie-catley/170002,S. Catley,Stephanie-Elise Catley,"LB, CB",79,90,,,22,1994-01-26,171,60,,,,,,,,,,195,Australia,112998,LB,7,Left,2,2,4,High/Medium,Normal (170-185),Yes,,,,74,65,68,67,78,74,72,70,66,70,54,68,67,50,75,64,77,72,64,78,72,62,75,85,73,60,64,82,68,59,52,80,84,72,77,12,6,13,7,6,,68+3,68+3,68+3,69+2,68+2,68+2,68+2,69+2,68+3,68+3,68+3,70+3,70+3,70+3,70+3,70+3,76+3,74+3,74+3,74+3,76+3,76+3,74+3,74+3,74+3,76+3,16+3,https://cdn.sofifa.com/players/227/119/17_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
227281,https://sofifa.com/player/227281/kristine-minde/170002,K. Minde,Kristine Minde,"RM, LM",79,87,,,23,1992-08-08,170,64,,,,,,,,,,36,Norway,113007,RM,19,Left,4,3,2,Low/Medium,Normal (170-),Yes,,,,85,71,80,75,67,70,84,71,75,80,34,74,84,69,78,76,87,83,77,74,78,75,74,91,61,75,67,75,74,77,67,72,60,66,69,11,7,12,7,15,,74+1,74+1,74+1,77,76,76,76,77,77+1,77+1,77+1,78+1,77+1,77+1,77+1,78+1,77+1,73+1,73+1,73+1,77+1,76+1,69+1,69+1,69+1,76+1,17+1,https://cdn.sofifa.com/players/227/281/17_120.png,,,https://cdn.sofifa.com/teams/113007/60.png,https://cdn.sofifa.com/flags/no.png
227284,https://sofifa.com/player/227284/trine-ronning/170002,T. Rønning,Trine Rønning,"CDM, CB",79,79,,,34,1982-06-14,165,63,,,,,,,,,,36,Norway,113007,LCM,7,Right,3,2,3,Medium/Medium,Normal (170-),Yes,,,,61,52,60,72,84,61,24,58,85,76,24,72,25,27,75,69,58,64,74,79,82,25,88,62,50,75,80,85,65,73,25,80,82,86,83,10,6,8,11,6,,63+2,63+2,63+2,65+1,67+1,67+1,67+1,65+1,71+2,71+2,71+2,65+2,74+2,74+2,74+2,65+2,70+2,77+2,77+2,77+2,70+2,72+2,79,79,79,72+2,16+2,https://cdn.sofifa.com/players/227/284/17_120.png,,,https://cdn.sofifa.com/teams/113007/60.png,https://cdn.sofifa.com/flags/no.png
227300,https://sofifa.com/player/227300/leonie-maier/170002,L. Maier,Leonie Rebekka Maier,"RB, LB",79,86,,,23,1992-09-29,163,62,,,,,,,,,,21,Germany,113004,RB,4,Right,4,3,2,High/Medium,Normal (170-),Yes,,,,78,57,68,77,77,66,78,50,74,77,45,78,62,56,66,78,82,75,71,79,80,77,68,79,56,58,76,79,57,46,55,81,73,78,81,11,14,10,7,14,,67+1,67+1,67+1,70,69,69,69,70,68+1,68+1,68+1,72+1,70+1,70+1,70+1,72+1,78+1,74+1,74+1,74+1,78+1,78+1,75+1,75+1,75+1,78+1,19+1,https://cdn.sofifa.com/players/227/300/17_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
227330,https://sofifa.com/player/227330/laura-benkarth/170002,L. Benkarth,Laura Anna Benkarth,GK,79,85,,,23,1992-10-14,173,68,,,,,,,,,,21,Germany,113004,SUB,18,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,8,5,12,23,10,6,11,10,15,10,37,48,40,76,62,19,71,41,68,7,24,9,7,46,19,64,6,9,10,81,77,83,73,79,43,21+1,21+1,21+1,21,22,22,22,21,24+1,24+1,24+1,23+1,24+1,24+1,24+1,23+1,22+1,23+1,23+1,23+1,22+1,22+1,23+1,23+1,23+1,22+1,78+1,https://cdn.sofifa.com/players/227/330/17_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
227346,https://sofifa.com/player/227346/griedge-mbock-bathy-nka/170002,G. Mbock Bathy Nka,Griedge Yinda Colette Mbock Bathy Nka,CB,79,89,,,21,1995-02-26,172,68,,,,,,,,,,18,France,113003,RCB,2,Right,3,2,1,Medium/High,Stocky (170-185),No,,,,71,43,59,61,78,83,59,31,78,71,27,58,32,34,62,69,72,71,54,71,48,66,65,78,88,45,82,77,51,48,49,67,78,77,81,5,14,10,10,13,,60+1,60+1,60+1,59,59,59,59,59,59+1,59+1,59+1,62+1,64+1,64+1,64+1,62+1,72+1,73+1,73+1,73+1,72+1,74+1,78+1,78+1,78+1,74+1,17+1,https://cdn.sofifa.com/players/227/346/17_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
227406,https://sofifa.com/player/227406/melissa-tancredi/170002,M. Tancredi,Melissa Tancredi,"ST, LW",79,79,,,34,1981-12-27,174,73,,,,,,,,,,70,Canada,113000,ST,14,Right,3,2,3,Medium/Medium,Stocky (170-185),No,,,"Power Header, Backs Into Player, Target Forward",80,81,69,72,42,81,67,78,79,75,76,73,65,36,68,68,84,77,74,73,74,85,85,74,87,86,75,22,74,69,78,68,39,44,43,6,8,5,15,11,,77+2,77+2,77+2,74+1,75+1,75+1,75+1,74+1,73+2,73+2,73+2,73+2,68+2,68+2,68+2,73+2,59+2,58+2,58+2,58+2,59+2,57+2,56+2,56+2,56+2,57+2,17+2,https://cdn.sofifa.com/players/227/406/17_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
227423,https://sofifa.com/player/227423/barbara-m-do-monte-barbosa/170002,Bárbara,Bárbara Micheline do Monte Barbosa,GK,79,79,,,27,1988-07-04,171,69,,,,,,,,,,54,Brazil,112999,GK,1,Right,3,1,2,Medium/Medium,Stocky (170-185),No,,,,,,,,,,12,11,17,20,16,18,17,12,16,19,60,62,68,79,60,16,66,36,80,15,21,21,11,58,27,29,13,19,10,78,81,75,74,77,61,27+1,27+1,27+1,30,29,29,29,30,31+1,31+1,31+1,30+1,29+1,29+1,29+1,30+1,28+1,27+1,27+1,27+1,28+1,28+1,29+1,29+1,29+1,28+1,78+1,https://cdn.sofifa.com/players/227/423/17_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
233751,https://sofifa.com/player/233751/danielle-van-de-donk/170002,D. van de Donk,Daniëlle van de Donk,CAM,79,83,,,24,1991-08-05,160,57,,,,,,,,,,34,Netherlands,113011,CAM,10,Right,3,4,3,High/High,Normal (170-),Yes,,"#Dribbler, #Engine","Flair, Technical Dribbler (AI)",83,62,72,85,44,62,65,63,44,74,64,86,72,66,71,83,84,82,87,75,85,60,57,86,45,60,76,38,66,80,56,67,36,55,48,13,7,15,9,8,,67+2,67+2,67+2,76+1,74+1,74+1,74+1,76+1,77+2,77+2,77+2,77+2,73+2,73+2,73+2,77+2,65+2,63+2,63+2,63+2,65+2,62+2,52+2,52+2,52+2,62+2,17+2,https://cdn.sofifa.com/players/233/751/17_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
233834,https://sofifa.com/player/233834/isabel-kerschowski/170002,I. Kerschowski,Isabel Kerschowski,"LM, CAM, RM",79,79,,,28,1988-01-22,165,57,,,,,,,,,,21,Germany,113004,SUB,17,Right,4,3,3,Medium/Medium,Stocky (170-),No,,,,70,79,76,77,34,74,81,78,68,77,72,76,68,67,74,78,67,72,71,80,90,86,80,78,73,76,69,30,78,76,70,78,28,32,27,13,11,13,9,13,,77+2,77+2,77+2,76+1,77+1,77+1,77+1,76+1,76+2,76+2,76+2,77+2,72+2,72+2,72+2,77+2,59+2,58+2,58+2,58+2,59+2,55+2,50+2,50+2,50+2,55+2,19+2,https://cdn.sofifa.com/players/233/834/17_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226305,https://sofifa.com/player/226305/josephine-henning/170002,J. Henning,Josephine Henning,CB,78,82,,,26,1989-09-08,175,68,,,,,,,,,,21,Germany,113004,RCB,2,Right,3,2,2,Medium/Medium,Normal (170-185),Yes,,,,57,44,50,49,80,78,43,30,83,57,39,44,33,49,64,54,59,55,52,72,48,64,77,62,86,56,77,71,31,41,69,55,81,85,80,6,7,7,12,6,,53+1,53+1,53+1,48,49,49,49,48,50+1,50+1,50+1,50+1,56+1,56+1,56+1,50+1,64+1,69+1,69+1,69+1,64+1,68+1,77+1,77+1,77+1,68+1,15+1,https://cdn.sofifa.com/players/226/305/17_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226309,https://sofifa.com/player/226309/jennifer-cramer/170002,J. Cramer,Jennifer Cramer,"LB, LM, CM",78,83,,,23,1993-02-24,168,58,,,,,,,,,,21,Germany,113004,SUB,5,Left,3,3,2,Medium/Medium,Normal (170-),Yes,,,,76,56,78,77,74,64,80,54,71,82,42,77,52,51,79,78,78,74,75,79,75,58,67,82,56,55,61,74,67,82,76,62,70,77,76,10,11,14,6,14,,67+1,67+1,67+1,74,72,72,72,74,75+1,75+1,75+1,77+1,77+1,77+1,77+1,77+1,78+1,76+1,76+1,76+1,78+1,77+1,72+1,72+1,72+1,77+1,18+1,https://cdn.sofifa.com/players/226/309/17_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226313,https://sofifa.com/player/226313/bianca-schmidt/170002,B. Schmidt,Bianca Ursula Schmidt,RB,78,79,,,26,1990-01-23,174,64,,,,,,,,,,21,Germany,113004,SUB,23,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,,,,74,51,67,61,81,81,70,44,79,74,41,58,55,57,68,63,71,77,63,78,60,63,76,82,81,52,82,81,58,56,74,75,77,84,81,6,13,12,10,13,,63+1,63+1,63+1,63,62,62,62,63,63+1,63+1,63+1,66+1,67+1,67+1,67+1,66+1,76+1,76+1,76+1,76+1,76+1,77+1,79,79,79,77+1,18+1,https://cdn.sofifa.com/players/226/313/17_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226320,https://sofifa.com/player/226320/morgan-brian/170002,M. Brian,Morgan Gautrat,CM,78,84,,,23,1993-02-26,170,61,,,,,,,,,,95,United States,113009,CM,14,Right,2,3,3,Medium/Medium,Lean (170-),Yes,,,,75,67,73,74,74,76,64,61,71,80,50,76,62,66,78,75,74,76,60,74,69,71,61,83,73,74,76,76,75,72,78,76,71,78,74,6,5,7,9,8,,71+2,71+2,71+2,72+1,73+1,73+1,73+1,72+1,74+2,74+2,74+2,74+2,76+2,76+2,76+2,74+2,75+2,76+2,76+2,76+2,75+2,75+2,74+2,74+2,74+2,75+2,14+2,https://cdn.sofifa.com/players/226/320/17_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226366,https://sofifa.com/player/226366/maribel-dominguez/170002,M. Domínguez,Maribel Guadalupe Domínguez Castelán,ST,78,78,,,37,1978-11-18,161,55,,,,,,,,,,83,Mexico,113010,ST,9,Left,3,2,4,Medium/Low,Normal (170-),No,,,Leadership,64,79,58,74,31,56,50,80,73,62,68,75,58,51,58,74,61,66,72,72,76,81,77,50,59,79,50,28,84,60,68,67,25,29,23,6,6,13,8,11,,75+3,75+3,75+3,70+2,73+2,73+2,73+2,70+2,70+3,70+3,70+3,67+3,63+3,63+3,63+3,67+3,48+3,48+3,48+3,48+3,48+3,46+3,44+3,44+3,44+3,46+3,15+3,https://cdn.sofifa.com/players/226/366/17_120.png,,,https://cdn.sofifa.com/teams/113010/60.png,https://cdn.sofifa.com/flags/mx.png
226881,https://sofifa.com/player/226881/fabiana-da-silva-simoes/170002,Fabiana,Fabiana da Silva Simões,RB,78,78,,,27,1989-04-04,163,57,,,,,,,,,,54,Brazil,112999,RB,2,Right,3,3,1,High/Medium,Normal (170-),Yes,,,"Early Crosser, Speed Dribbler (AI)",82,60,71,76,74,74,78,43,70,76,56,75,62,45,69,77,79,84,77,81,79,80,75,84,71,77,71,77,68,64,61,76,72,76,74,10,15,12,11,6,,69+1,69+1,69+1,73,72,72,72,73,72+1,72+1,72+1,74+1,73+1,73+1,73+1,74+1,78,75+1,75+1,75+1,78,77+1,74+1,74+1,74+1,77+1,18+1,https://cdn.sofifa.com/players/226/881/17_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
226882,https://sofifa.com/player/226882/bruna-beatriz-benites-soares/170002,Bruna Benites,Bruna Beatriz Benites Soares,CB,78,78,,,30,1985-10-16,179,63,,,,,,,,,,54,Brazil,112999,SUB,14,Right,2,2,3,Low/Medium,Lean (170-185),Yes,,,"Leadership, Power Header",61,48,47,59,77,77,25,39,80,65,42,60,44,50,60,62,55,66,46,70,46,67,66,60,84,50,84,80,36,29,64,68,73,76,79,12,11,6,5,11,,58+2,58+2,58+2,51+1,54+1,54+1,54+1,51+1,53+2,53+2,53+2,53+2,57+2,57+2,57+2,53+2,64+2,69+2,69+2,69+2,64+2,67+2,76+2,76+2,76+2,67+2,16+2,https://cdn.sofifa.com/players/226/882/17_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
226893,https://sofifa.com/player/226893/debora-c-de-oliveira/170002,Debinha,Débora Cristiane de Oliveira,"RM, LM",78,81,,,24,1991-10-20,157,54,,,,,,,,,,54,Brazil,112999,LM,7,Right,4,3,2,High/Medium,Normal (170-),Yes,,,Technical Dribbler (AI),86,73,72,82,40,57,78,72,66,72,73,82,76,74,64,80,85,87,86,76,84,75,54,74,46,70,66,34,79,72,78,82,38,37,42,7,6,8,6,11,,74+1,74+1,74+1,78,77,77,77,78,76+1,76+1,76+1,77+1,70+1,70+1,70+1,77+1,63+1,57+1,57+1,57+1,63+1,60+1,50+1,50+1,50+1,60+1,15+1,https://cdn.sofifa.com/players/226/893/17_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
226917,https://sofifa.com/player/226917/shanshan-wang/170002,Wang Shanshan,王珊珊,"RM, ST, CF, RB",78,79,,,26,1990-01-27,169,57,,,,,,,,,,155,China PR,113001,SUB,11,Left,4,3,2,High/High,Lean (170-),Yes,,#Engine,Team Player,80,70,73,77,70,78,75,70,83,74,66,77,70,73,71,80,82,79,75,76,68,72,70,88,77,68,69,67,75,71,69,81,68,70,67,13,13,14,7,8,,75+1,75+1,75+1,76,75,75,75,76,75+1,75+1,75+1,77+1,74+1,74+1,74+1,77+1,75+1,73+1,73+1,73+1,75+1,74+1,72+1,72+1,72+1,74+1,18+1,https://cdn.sofifa.com/players/226/917/17_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
226923,https://sofifa.com/player/226923/peng-han/170002,Han Peng,韩鹏,"RM, LM",78,79,,,26,1989-12-20,165,60,,,,,,,,,,155,China PR,113001,RM,19,Right,4,3,2,Medium/Medium,Normal (170-),Yes,,,"Beat Offside Trap, Flair, Technical Dribbler (AI)",86,73,73,80,45,69,74,72,56,72,71,79,84,77,67,82,88,85,80,78,77,76,51,69,72,73,64,36,81,73,70,76,44,47,52,15,12,9,13,13,,75+1,75+1,75+1,78,78,78,78,78,77+1,77+1,77+1,77+1,71+1,71+1,71+1,77+1,64+1,61+1,61+1,61+1,64+1,62+1,55+1,55+1,55+1,62+1,20+1,https://cdn.sofifa.com/players/226/923/17_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
227101,https://sofifa.com/player/227101/emilie-haavi/170002,E. Haavi,Emilie Bosshard Haavi,"LM, CM",78,83,,,24,1992-06-16,164,59,,,,,,,,,,36,Norway,113007,LM,20,Right,3,3,2,Medium/Medium,Normal (170-),Yes,,"#Speedster, #Acrobat",,91,58,76,80,64,63,84,53,69,76,62,80,80,69,74,77,89,93,90,69,90,61,83,81,53,59,62,67,74,71,62,66,58,67,64,9,13,12,6,6,,69+1,69+1,69+1,76,73,73,73,76,74+1,74+1,74+1,77+1,73+1,73+1,73+1,77+1,74+1,69+1,69+1,69+1,74+1,73+1,66+1,66+1,66+1,73+1,15+1,https://cdn.sofifa.com/players/227/101/17_120.png,,,https://cdn.sofifa.com/teams/113007/60.png,https://cdn.sofifa.com/flags/no.png
227113,https://sofifa.com/player/227113/emily-van-egmond/170002,E. van Egmond,Emily Louise van Egmond,"CM, CAM, CF",78,87,,,22,1993-07-12,179,65,,,,,,,,,,195,Australia,112998,CF,10,Right,3,3,3,Medium/Medium,Normal (170-185),Yes,,,"Long Passer (AI), Long Shot Taker (AI), Takes Finesse Free Kicks",60,70,72,69,65,81,59,62,74,72,61,67,72,76,77,77,60,60,57,84,42,80,59,86,84,75,72,71,81,79,81,85,61,64,58,9,12,7,13,14,,73+2,73+2,73+2,70+1,73+1,73+1,73+1,70+1,73+2,73+2,73+2,71+2,76+2,76+2,76+2,71+2,69+2,73+2,73+2,73+2,69+2,68+2,69+2,69+2,69+2,68+2,20+2,https://cdn.sofifa.com/players/227/113/17_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
227116,https://sofifa.com/player/227116/kyah-simon/170002,K. Simon,Kyah Pam Simon,ST,78,83,,,25,1991-06-25,164,62,,,,,,,,,,195,Australia,112998,SUB,17,Right,4,3,3,Low/Medium,Normal (170-),Yes,,,Beat Offside Trap,84,78,48,77,40,67,44,85,61,41,71,75,59,74,39,79,84,84,79,83,70,72,65,75,65,70,64,55,86,62,78,56,39,30,19,6,7,7,10,11,,76+2,76+2,76+2,73+1,75+1,75+1,75+1,73+1,70+2,70+2,70+2,69+2,61+2,61+2,61+2,69+2,55+2,52+2,52+2,52+2,55+2,53+2,50+2,50+2,50+2,53+2,17+2,https://cdn.sofifa.com/players/227/116/17_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
227189,https://sofifa.com/player/227189/sonia-bermudez-tribano/170002,Sonia Bermúdez,Sonia Bermúdez Tribano,"LM, CF",78,78,,,31,1984-11-15,159,55,,,,,,,,,,45,Spain,113012,SUB,8,Left,3,4,2,Medium/Medium,Normal (170-),Yes,,,,77,76,76,78,42,55,78,87,63,74,81,77,78,79,76,81,74,80,76,77,77,71,61,68,56,52,35,28,78,76,77,53,45,43,41,8,12,11,7,6,,75+1,75+1,75+1,77,77,77,77,77,76+1,76+1,76+1,77+1,71+1,71+1,71+1,77+1,62+1,58+1,58+1,58+1,62+1,59+1,50+1,50+1,50+1,59+1,16+1,https://cdn.sofifa.com/players/227/189/17_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
227192,https://sofifa.com/player/227192/jennifer-hermoso-fuentes/170002,Jenni Hermoso,Jennifer Hermoso Fuentes,"CAM, CM, ST",78,81,,,26,1990-05-09,174,59,,,,,,,,,,45,Spain,113012,ST,10,Left,3,4,3,High/Medium,Lean (170-185),Yes,,,Flair,76,78,69,74,40,68,48,81,54,75,63,73,68,60,73,77,75,76,73,75,62,76,63,73,72,75,52,41,76,77,78,53,32,40,43,11,11,14,11,12,,74+2,74+2,74+2,73+1,76+1,76+1,76+1,73+1,76+2,76+2,76+2,73+2,72+2,72+2,72+2,73+2,58+2,59+2,59+2,59+2,58+2,56+2,51+2,51+2,51+2,56+2,18+2,https://cdn.sofifa.com/players/227/192/17_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
227252,https://sofifa.com/player/227252/toni-duggan/170002,T. Duggan,Toni Duggan,"ST, CAM",78,83,,,24,1991-07-25,169,63,,,,,,,,,,14,England,113002,SUB,18,Right,3,3,3,High/Medium,Stocky (170-),Yes,,,Backs Into Player,72,77,65,76,36,74,67,76,71,67,74,77,51,46,59,79,69,74,64,74,74,81,63,81,82,77,48,32,80,72,76,68,28,35,31,11,14,13,10,11,,76+2,76+2,76+2,74+1,76+1,76+1,76+1,74+1,73+2,73+2,73+2,73+2,68+2,68+2,68+2,73+2,57+2,55+2,55+2,55+2,57+2,54+2,49+2,49+2,49+2,54+2,18+2,https://cdn.sofifa.com/players/227/252/17_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227257,https://sofifa.com/player/227257/jordan-nobbs/170002,J. Nobbs,Jordan Nobbs,"CM, RM",78,84,,,23,1992-12-08,160,54,,,,,,,,,,14,England,113002,SUB,14,Right,3,2,3,High/High,Normal (170-),Yes,,#Engine,,73,60,73,76,62,67,72,53,49,78,39,73,52,61,75,80,72,74,72,85,83,68,66,92,57,67,61,69,69,70,72,73,57,69,51,7,12,11,14,15,,66+2,66+2,66+2,72+1,72+1,72+1,72+1,72+1,73+2,73+2,73+2,75+2,76+2,76+2,76+2,75+2,72+2,72+2,72+2,72+2,72+2,70+2,63+2,63+2,63+2,70+2,20+2,https://cdn.sofifa.com/players/227/257/17_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227261,https://sofifa.com/player/227261/alex-scott/170002,A. Scott,Alexandra Scott,RB,78,78,,,31,1984-10-14,164,63,,,,,,,,,,14,England,113002,SUB,12,Right,3,2,3,High/Medium,Normal (170-),Yes,,,,76,35,56,65,77,68,73,25,71,66,25,55,32,25,51,73,78,75,74,87,78,45,64,81,61,44,69,78,43,39,52,33,81,77,73,7,5,12,9,15,,55+2,55+2,55+2,60+1,57+1,57+1,57+1,60+1,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,75+2,71+2,71+2,71+2,75+2,76+2,74+2,74+2,74+2,76+2,18+2,https://cdn.sofifa.com/players/227/261/17_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
