sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
238257,https://sofifa.com/player/238257/millie-bright/200002,M. Bright,Millie Bright,CB,82,87,,,25,1993-08-21,178,73,,,,,,,,,,14,England,113002,LCB,6,Right,4,2,2,Medium/High,Stocky (170-185),No,,#Strength,Long Passer (AI),57,46,62,61,82,86,50,45,88,74,35,59,30,45,70,69,51,61,44,77,58,55,71,75,94,38,81,78,38,60,65,76,80,84,80,11,12,12,8,16,,60+2,60+2,60+2,57,59,59,59,57,60+2,60+2,60+2,61+2,67+2,67+2,67+2,61+2,71+2,77+2,77+2,77+2,71+2,73+2,81+2,81+2,81+2,73+2,19+2,https://cdn.sofifa.com/players/238/257/20_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
226354,https://sofifa.com/player/226354/melanie-leupolz/200002,M. Leupolz,Melanie Leupolz,"RM, CM, CDM",81,84,,,25,1994-04-14,173,52,,,,,,,,,,21,Germany,113004,CDM,18,Right,3,4,3,Medium/Medium,Normal (170-185),Yes,,,Technical Dribbler (AI),83,72,78,83,55,68,78,72,65,83,75,84,80,70,73,83,84,82,80,78,78,75,57,79,66,69,64,42,77,76,73,75,71,46,45,15,15,11,12,8,,76+3,76+3,76+3,80,79,79,79,80,79+3,79+3,79+3,80+3,75+3,75+3,75+3,80+3,69+3,66+3,66+3,66+3,69+3,66+3,60+3,60+3,60+3,66+3,20+3,https://cdn.sofifa.com/players/226/354/20_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226360,https://sofifa.com/player/226360/shuang-wang/200002,Wang Shuang,王霜,"CAM, ST, CF",81,88,,,24,1995-01-23,165,59,,,,,,,,,,155,China PR,113001,LS,7,Left,3,3,3,High/Medium,Normal (170-),No,,,"Flair, Technical Dribbler (AI)",86,78,76,82,42,68,77,82,63,78,67,82,73,69,74,83,88,85,81,78,80,75,58,69,72,75,57,40,79,76,73,67,44,36,33,15,16,7,17,11,,78+3,78+3,78+3,81,80,80,80,81,80+3,80+3,80+3,80+3,74+3,74+3,74+3,80+3,63+3,61+3,61+3,61+3,63+3,60+3,53+3,53+3,53+3,60+3,21+3,https://cdn.sofifa.com/players/226/360/20_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
226375,https://sofifa.com/player/226375/kathrin-hendrich/200002,K. Hendrich,Kathrin-Julia Hendrich,"RB, CB",81,82,,,27,1992-04-06,173,60,,,,,,,,,,21,Germany,113004,RB,3,Right,3,3,2,Medium/Medium,Lean (170-185),No,,,,81,35,58,66,83,76,67,23,77,75,30,63,35,29,49,69,77,84,69,83,61,62,76,82,72,27,80,82,56,41,56,72,84,83,84,13,10,13,9,9,,59+2,59+2,59+2,62,60,60,60,62,60+2,60+2,60+2,65+2,63+2,63+2,63+2,65+2,78+2,75+2,75+2,75+2,78+2,80+2,80+2,80+2,80+2,80+2,18+2,https://cdn.sofifa.com/players/226/375/20_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226922,https://sofifa.com/player/226922/haiyan-wu/200002,Wu Haiyan,吴海燕,"RB, CB, LB",81,84,,,26,1993-02-26,166,58,,,,,,,,,,155,China PR,113001,RCB,5,Right,4,4,2,Low/High,Stocky (170-),No,,,"Leadership, Early Crosser",82,44,71,74,79,75,78,34,66,72,43,74,61,59,78,74,81,82,74,83,74,65,73,84,72,38,72,80,64,64,63,74,80,80,82,7,14,15,13,9,,63+2,63+2,63+2,69,67,67,67,69,68+2,68+2,68+2,73+2,72+2,72+2,72+2,73+2,79+2,77+2,77+2,77+2,79+2,79+2,77+2,77+2,77+2,79+2,19+2,https://cdn.sofifa.com/players/226/922/20_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
227190,https://sofifa.com/player/227190/irene-paredes-hernandez/200002,Irene Paredes,Irene Paredes Hernández,CB,81,82,,,27,1991-07-04,177,62,,,,,,,,,,45,Spain,113012,LCB,4,Right,3,2,3,Medium/Medium,Lean (170-185),Yes,,,,67,52,60,61,82,75,59,51,83,79,50,54,67,73,56,73,66,67,51,78,63,60,77,74,73,50,80,79,21,25,72,73,83,82,83,15,12,13,14,16,,60+3,60+3,60+3,57,56,56,56,57,56+3,56+3,56+3,59+3,61+3,61+3,61+3,59+3,74+3,74+3,74+3,74+3,74+3,76+3,80+2,80+2,80+2,76+3,21+3,https://cdn.sofifa.com/players/227/190/20_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
227203,https://sofifa.com/player/227203/alexia-putellas-segura/200002,Alexia Putellas,Alexia Putellas Segura,"LM, CM, LW",81,84,,,25,1994-02-04,175,66,,,,,,,,,,45,Spain,113012,LM,11,Left,3,3,3,High/Medium,Normal (170-185),Yes,,,"Flair, Team Player, Technical Dribbler (AI)",71,80,79,80,66,60,81,85,70,79,64,83,77,79,80,86,72,70,56,79,67,76,64,68,57,78,55,72,80,79,73,67,57,69,65,15,17,11,15,10,,78+3,78+3,78+3,80,80,80,80,80,80+3,80+3,80+3,80+3,79+3,79+3,79+3,80+3,73+3,72+3,72+3,72+3,73+3,72+3,67+3,67+3,67+3,72+3,21+3,https://cdn.sofifa.com/players/227/203/20_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
227270,https://sofifa.com/player/227270/ellen-white/200002,E. White,Ellen Toni White Convery,"ST, LW",81,81,,,30,1989-05-09,171,62,,,,,,,,,,14,England,113002,ST,18,Right,3,3,2,High/Medium,Normal (170-185),Yes,,,,62,82,63,73,49,82,56,84,85,69,74,73,50,67,55,77,60,64,55,84,67,82,64,85,87,79,72,23,84,67,72,75,65,39,43,9,16,16,9,15,,80+1,80+1,80+1,72,76,76,76,72,73+2,73+2,73+2,72+2,68+2,68+2,68+2,72+2,59+2,60+2,60+2,60+2,59+2,58+2,59+2,59+2,59+2,58+2,20+2,https://cdn.sofifa.com/players/227/270/20_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227281,https://sofifa.com/player/227281/kristine-minde/200002,K. Minde,Kristine Minde,"LB, LM",81,82,,,26,1992-08-08,169,64,,,,,,,,,,36,Norway,113007,LB,17,Left,4,3,3,High/Medium,Normal (170-),Yes,,,Speed Dribbler (AI),87,78,79,78,76,72,81,80,79,81,75,77,84,71,78,78,89,85,79,78,80,78,76,91,63,78,69,78,76,76,69,74,73,76,75,13,9,14,9,17,,78+3,78+3,78+3,80,79,79,79,80,79+3,79+3,79+3,80+2,79+3,79+3,79+3,80+2,80+2,77+3,77+3,77+3,80+2,80+2,75+3,75+3,75+3,80+2,19+3,https://cdn.sofifa.com/players/227/281/20_120.png,,,https://cdn.sofifa.com/teams/113007/60.png,https://cdn.sofifa.com/flags/no.png
227300,https://sofifa.com/player/227300/leonie-maier/200002,L. Maier,Leonie Rebekka Maier,"RB, LB",81,84,,,26,1992-09-29,163,62,,,,,,,,,,21,Germany,113004,SUB,4,Right,4,4,2,High/Medium,Normal (170-),Yes,,,,80,60,73,79,80,68,80,52,76,81,47,80,64,58,71,78,84,77,73,81,82,79,69,81,58,64,78,81,59,58,57,83,78,80,83,13,16,12,9,16,,69+2,69+2,69+2,73,72,72,72,73,72+2,72+2,72+2,75+2,74+2,74+2,74+2,75+2,80+2,77+2,77+2,77+2,80+2,80+2,77+2,77+2,77+2,80+2,21+2,https://cdn.sofifa.com/players/227/300/20_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
233337,https://sofifa.com/player/233337/erin-nayler/200002,E. Nayler,Erin Nicole Nayler,GK,81,84,,,27,1992-04-17,175,68,,,,,,,,,,198,New Zealand,113258,GK,1,Right,3,1,2,Medium/Medium,Lean (170-185),No,,,,,,,,,,18,14,15,24,12,17,14,17,22,13,25,31,50,84,54,55,61,40,47,17,22,12,13,38,20,55,16,14,15,83,76,73,76,84,28,27+2,27+2,27+2,25,27,27,27,25,27+2,27+2,27+2,26+2,27+2,27+2,27+2,26+2,25+2,25+2,25+2,25+2,25+2,25+2,24+2,24+2,24+2,25+2,80+2,https://cdn.sofifa.com/players/233/337/20_120.png,,,https://cdn.sofifa.com/teams/113258/60.png,https://cdn.sofifa.com/flags/nz.png
233364,https://sofifa.com/player/233364/stina-blackstenius/200002,S. Blackstenius,Emma Stina Blackstenius,ST,81,90,,,23,1996-02-05,174,72,,,,,,,,,,46,Sweden,113008,ST,11,Right,3,4,2,High/Medium,Normal (170-185),No,,,,88,80,63,82,31,68,53,85,73,70,76,86,64,63,50,84,86,89,68,69,66,77,59,69,83,78,33,19,76,68,67,72,43,19,17,9,16,13,15,11,,80+2,80+2,80+2,77,79,79,79,77,76+2,76+2,76+2,75+2,66+2,66+2,66+2,75+2,53+2,50+2,50+2,50+2,53+2,50+2,45+2,45+2,45+2,50+2,19+2,https://cdn.sofifa.com/players/233/364/20_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
233755,https://sofifa.com/player/233755/stefanie-van-der-gragt/200002,S. van der Gragt,Stefanie van der Gragt,CB,81,83,,,26,1992-08-16,178,70,,,,,,,,,,34,Netherlands,113011,RCB,3,Left,3,2,2,Low/High,Normal (170-185),Yes,,#Strength,"Injury Prone, Power Header",62,53,66,56,80,84,60,50,84,72,30,54,54,36,73,63,54,68,46,68,44,70,74,70,91,54,88,71,34,65,46,74,81,82,88,7,9,15,13,15,,60+2,60+2,60+2,57,58,58,58,57,60+2,60+2,60+2,60+2,65+2,65+2,65+2,60+2,71+2,75+2,75+2,75+2,71+2,73+2,80+2,80+2,80+2,73+2,17+2,https://cdn.sofifa.com/players/233/755/20_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
240153,https://sofifa.com/player/240153/jessica-mcdonald/200002,J. McDonald,Jessica McDonald,ST,81,81,,,31,1988-02-28,182,63,,,,,,,,,,95,United States,113009,SUB,22,Right,3,4,2,High/Medium,Normal (170-185),No,,,Long Throw-in,81,81,71,79,45,74,71,82,76,73,72,81,74,73,64,79,80,82,67,77,76,83,71,75,79,80,59,60,80,70,86,74,32,40,39,8,12,12,8,15,,80+1,80+1,80+1,78,79,79,79,78,76+2,76+2,76+2,77+2,72+2,72+2,72+2,77+2,64+2,61+2,61+2,61+2,64+2,62+2,57+2,57+2,57+2,62+2,18+2,https://cdn.sofifa.com/players/240/153/20_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
243770,https://sofifa.com/player/243770/mccall-zerboni/200002,M. Zerboni,McCall RaNae Zerboni,"CM, CAM, CDM",81,81,,,32,1986-12-13,163,60,,,,,,,,,,95,United States,113009,SUB,16,Left,4,3,1,Medium/High,Normal (170-),No,,,,70,75,79,73,77,77,74,76,64,81,76,69,71,88,80,80,65,74,65,82,84,71,73,83,73,77,82,81,79,80,72,78,78,80,73,16,13,11,9,11,,75+2,75+2,75+2,75,76,76,76,75,77+2,77+2,77+2,76+2,80+1,80+1,80+1,76+2,78+2,80+1,80+1,80+1,78+2,77+2,77+2,77+2,77+2,77+2,20+2,https://cdn.sofifa.com/players/243/770/20_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
244302,https://sofifa.com/player/244302/lea-schuller/200002,L. Schüller,Lea Schüller,ST,81,88,,,21,1997-11-12,173,62,,,,,,,,,,21,Germany,113004,SUB,7,Right,3,3,2,Medium/Medium,Lean (170-185),No,,#Poacher,,87,79,67,78,31,67,61,85,77,72,69,78,78,60,59,79,86,87,78,80,75,77,69,73,69,70,53,31,83,68,76,69,23,26,27,16,13,14,11,9,,80+2,80+2,80+2,78,79,79,79,78,76+2,76+2,76+2,76+2,68+2,68+2,68+2,76+2,57+2,53+2,53+2,53+2,57+2,54+2,47+2,47+2,47+2,54+2,20+2,https://cdn.sofifa.com/players/244/302/20_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
245194,https://sofifa.com/player/245194/iris-isabella-orsi-da-silva/200002,Isinha Macapá,Íris Isabella Orsi da Silva,RM,81,81,,,31,1988-02-29,164,57,,,,,,,,,,54,Brazil,112999,RM,8,Left,5,4,1,High/Medium,Normal (170-),No,,#Acrobat,,89,55,79,81,29,58,85,49,57,78,48,78,85,53,80,80,90,88,90,83,90,64,60,84,44,48,60,40,86,78,78,84,17,27,21,10,11,5,6,8,,69+2,69+2,69+2,78,75,75,75,78,77+2,77+2,77+2,80+1,74+2,74+2,74+2,80+1,62+2,57+2,57+2,57+2,62+2,57+2,43+2,43+2,43+2,57+2,17+2,https://cdn.sofifa.com/players/245/194/20_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
245199,https://sofifa.com/player/245199/rebeca-lia-saudera-peixoto/200002,Becky Saudera,Rebeca Lia Saudera Peixoto,CDM,81,81,,,27,1992-02-29,170,65,,,,,,,,,,54,Brazil,112999,RDM,6,Right,2,3,1,Low/High,Normal (170-),No,,,,66,66,72,69,78,80,56,54,48,83,66,66,58,57,81,71,64,67,68,80,71,80,84,86,72,77,89,84,64,68,66,81,80,82,79,15,10,12,13,5,,66+2,66+2,66+2,67,69,69,69,67,71+2,71+2,71+2,69+2,76+2,76+2,76+2,69+2,76+2,80+1,80+1,80+1,76+2,75+2,77+2,77+2,77+2,75+2,18+2,https://cdn.sofifa.com/players/245/199/20_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
245204,https://sofifa.com/player/245204/karen-isa-pombal-trigo/200002,Karole Pombal,Karen Isa Pombal Trigo,"CAM, RM",81,81,,,27,1992-02-29,165,59,,,,,,,,,,54,Brazil,112999,CAM,7,Right,4,4,1,Medium/Medium,Normal (170-),No,,#Dribbler,"Playmaker (AI), Team Player, Technical Dribbler (AI)",76,69,75,82,27,47,65,77,45,83,43,86,45,50,81,82,78,75,70,77,76,53,58,50,48,73,38,20,75,81,62,60,28,25,27,7,11,12,12,9,,70+2,70+2,70+2,78,78,78,78,78,80+1,80+1,80+1,77+2,73+2,73+2,73+2,77+2,54+2,53+2,53+2,53+2,54+2,50+2,40+2,40+2,40+2,50+2,17+2,https://cdn.sofifa.com/players/245/204/20_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
248715,https://sofifa.com/player/248715/marina-hegering/200002,M. Hegering,Marina Hegering,CB,81,81,,,29,1990-04-17,170,62,,,,,,,,,,21,Germany,113004,RCB,5,Right,3,2,2,High/Medium,Normal (170-),No,,,,71,35,52,66,82,78,32,33,83,69,37,63,29,30,66,70,67,75,66,82,64,42,86,72,83,29,73,76,49,41,38,82,81,86,83,12,14,7,12,11,,58+2,58+2,58+2,57,58,58,58,57,59+2,59+2,59+2,60+2,64+2,64+2,64+2,60+2,71+2,74+2,74+2,74+2,71+2,74+2,80+1,80+1,80+1,74+2,20+2,https://cdn.sofifa.com/players/248/715/20_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226320,https://sofifa.com/player/226320/morgan-brian/200002,M. Brian,Morgan Gautrat,CM,80,83,,,26,1993-02-26,170,61,,,,,,,,,,95,United States,113009,SUB,6,Right,2,4,3,Medium/Medium,Lean (170-),Yes,,,,76,72,76,77,75,76,66,68,73,82,64,79,64,68,80,80,75,77,62,75,71,72,63,79,75,77,78,78,78,75,80,86,72,77,75,8,7,9,11,10,,75+3,75+3,75+3,76,77,77,77,76,77+3,77+3,77+3,77+3,78+3,78+3,78+3,77+3,76+3,78+3,78+3,78+3,76+3,76+3,76+3,76+3,76+3,76+3,16+3,https://cdn.sofifa.com/players/226/320/20_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226911,https://sofifa.com/player/226911/shanshan-liu/200002,Liu Shanshan,刘杉杉,"LB, RB",80,81,,,27,1992-03-16,169,65,,,,,,,,,,155,China PR,113001,LB,2,Left,3,3,2,Medium/Medium,Stocky (170-),No,,,Long Passer (AI),79,42,69,69,80,75,74,37,78,76,38,64,46,45,75,72,73,83,77,85,70,45,74,84,70,43,78,82,67,61,51,83,77,83,78,12,7,16,9,8,,63+2,63+2,63+2,67,65,65,65,67,67+2,67+2,67+2,71+2,72+2,72+2,72+2,71+2,78+2,78+2,78+2,78+2,78+2,79+2,78+2,78+2,78+2,79+2,18+2,https://cdn.sofifa.com/players/226/911/20_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
226917,https://sofifa.com/player/226917/shanshan-wang/200002,Wang Shanshan,王珊珊,"RM, ST, CF",80,80,,,29,1990-01-27,169,57,,,,,,,,,,155,China PR,113001,RS,11,Left,4,4,2,High/High,Lean (170-),No,,,Team Player,82,77,76,79,70,73,77,84,85,76,68,79,73,75,73,82,84,81,77,80,70,74,72,71,75,70,71,69,77,76,71,83,64,72,69,15,15,16,9,10,,80,80,80,79,79,79,79,79,78+2,78+2,78+2,79+1,76+2,76+2,76+2,79+1,74+2,73+2,73+2,73+2,74+2,74+2,73+2,73+2,73+2,74+2,20+2,https://cdn.sofifa.com/players/226/917/20_120.png,,,https://cdn.sofifa.com/teams/113001/60.png,https://cdn.sofifa.com/flags/cn.png
227013,https://sofifa.com/player/227013/fridolina-rolfo/200002,F. Rolfö,Fridolina Rolfö,"RW, ST, LW",80,83,,,25,1993-11-24,178,65,,,,,,,,,,46,Sweden,113008,LW,18,Left,3,4,2,Low/Medium,Normal (170-185),No,,"#Poacher, #Strength, #Complete Forward",Technical Dribbler (AI),64,82,76,83,44,77,73,85,80,79,76,89,69,58,73,87,61,66,55,76,60,81,58,74,91,80,50,24,84,83,77,74,52,41,36,7,11,16,14,9,,81+2,81+2,81+2,80,82,82,82,80,81+2,81+2,81+2,79+2,76+2,76+2,76+2,79+2,61+2,61+2,61+2,61+2,61+2,58+2,56+2,56+2,56+2,58+2,18+2,https://cdn.sofifa.com/players/227/013/20_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227110,https://sofifa.com/player/227110/caitlin-foord/200002,C. Foord,Caitlin Jade Foord,"RW, LW, ST",80,84,,,24,1994-11-11,165,61,,,,,,,,,,195,Australia,112998,LW,9,Right,3,4,3,High/High,Lean (170-),No,,#Engine,,89,75,70,80,68,66,80,79,45,72,66,78,70,60,61,84,92,87,79,68,88,72,87,94,62,71,37,74,82,66,70,77,65,76,62,12,16,12,12,13,,74+3,74+3,74+3,79,77,77,77,79,76+3,76+3,76+3,79+3,74+3,74+3,74+3,79+3,77+3,70+3,70+3,70+3,77+3,75+3,66+3,66+3,66+3,75+3,19+3,https://cdn.sofifa.com/players/227/110/20_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
227113,https://sofifa.com/player/227113/emily-van-egmond/200002,E. van Egmond,Emily Louise van Egmond,"CM, CAM, CF",80,83,,,25,1993-07-12,174,65,,,,,,,,,,195,Australia,112998,RCM,10,Right,3,4,3,Medium/Low,Normal (170-185),Yes,,,"Long Passer (AI), Long Shot Taker (AI)",62,73,74,72,70,83,61,66,76,75,63,72,74,78,80,79,62,62,59,86,44,81,61,87,86,77,74,73,82,80,81,87,69,69,64,11,14,9,15,16,,75+3,75+3,75+3,73,76,76,76,73,76+3,76+3,76+3,74+3,78+3,78+3,78+3,74+3,72+3,76+3,76+3,76+3,72+3,71+3,73+3,73+3,73+3,71+3,22+3,https://cdn.sofifa.com/players/227/113/20_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
227119,https://sofifa.com/player/227119/stephanie-catley/200002,S. Catley,Stephanie-Elise Catley,"LB, CB",80,85,,,25,1994-01-26,171,60,,,,,,,,,,195,Australia,112998,LB,7,Left,2,3,3,High/Medium,Normal (170-185),Yes,,,,76,67,70,69,78,76,74,72,68,72,56,70,69,52,77,66,79,74,66,80,74,64,77,87,75,62,66,84,70,61,54,82,80,75,79,14,8,15,9,8,,70+3,70+3,70+3,71,70,70,70,71,70+3,70+3,70+3,72+3,72+3,72+3,72+3,72+3,77+3,76+3,76+3,76+3,77+3,77+3,76+3,76+3,76+3,77+3,18+3,https://cdn.sofifa.com/players/227/119/20_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
227201,https://sofifa.com/player/227201/maria-victoria-losada-gomez/200002,Vicky Losada,María Victoria Losada Gómez,"CM, ST",80,80,,,28,1991-03-05,168,60,,,,,,,,,,45,Spain,113012,LCM,6,Right,3,3,3,High/High,Normal (170-),Yes,,,"Leadership, Playmaker (AI)",75,75,73,76,69,73,51,79,68,78,70,74,78,79,76,80,77,73,70,77,75,71,75,78,75,76,63,74,78,81,60,70,62,73,67,12,11,11,14,14,,76+3,76+3,76+3,75,77,77,77,75,78+2,78+2,78+2,75+3,78+2,78+2,78+2,75+3,71+3,74+3,74+3,74+3,71+3,71+3,71+3,71+3,71+3,71+3,20+3,https://cdn.sofifa.com/players/227/201/20_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
227269,https://sofifa.com/player/227269/carly-telford/200002,C. Telford,Carly Mitchell Telford,GK,80,80,,,31,1987-07-07,174,64,,,,,,,,,,14,England,113002,SUB,13,Right,3,1,1,Medium/Medium,Normal (170-185),No,,,,,,,,,,19,12,17,48,19,16,16,12,40,39,50,42,38,77,60,69,54,38,49,19,20,22,13,18,38,31,28,19,14,71,90,92,78,76,46,34+2,34+2,34+2,31,33,33,33,31,32+2,32+2,32+2,33+2,35+2,35+2,35+2,33+2,33+2,35+2,35+2,35+2,33+2,32+2,30+2,30+2,30+2,32+2,79+1,https://cdn.sofifa.com/players/227/269/20_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227361,https://sofifa.com/player/227361/kadidiatou-diani/200002,K. Diani,Kadidiatou Diani,"RW, RM, ST",80,85,,,24,1995-04-01,166,62,,,,,,,,,,18,France,113003,SUB,11,Right,3,4,3,Medium/High,Normal (170-),No,,,,82,77,75,82,50,58,80,83,69,77,71,84,70,56,68,81,83,82,80,74,77,74,50,74,55,74,45,54,80,77,59,79,33,58,50,15,7,7,15,13,,77+3,77+3,77+3,80,79,79,79,80,79+3,79+3,79+3,79+3,75+3,75+3,75+3,79+3,68+3,63+3,63+3,63+3,68+3,65+3,56+3,56+3,56+3,65+3,19+3,https://cdn.sofifa.com/players/227/361/20_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
227391,https://sofifa.com/player/227391/stephanie-labbe/200002,S. Labbé,Stephanie Lynn Marie Labbé,GK,80,80,,,32,1986-10-10,178,64,,,,,,,,,,70,Canada,113000,GK,1,Right,2,1,2,Medium/Medium,Normal (170-185),No,,,"Rushes Out Of Goal, Comes For Crosses",,,,,,,18,17,18,23,20,15,20,12,18,25,44,42,41,79,54,55,59,39,42,15,23,18,16,16,31,23,15,20,12,80,77,73,78,83,43,30+2,30+2,30+2,27,28,28,28,27,26+2,26+2,26+2,27+2,25+2,25+2,25+2,27+2,28+2,26+2,26+2,26+2,28+2,28+2,25+2,25+2,25+2,28+2,79+1,https://cdn.sofifa.com/players/227/391/20_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
227400,https://sofifa.com/player/227400/erin-mcleod/200002,E. McLeod,Erin Katrina McLeod,GK,80,80,,,36,1983-02-26,173,73,,,,,,,,,,70,Canada,113000,SUB,18,Right,2,1,3,Medium/Medium,Normal (170-185),Yes,,,,,,,,,,15,15,16,23,12,19,15,15,21,18,49,51,69,71,67,59,53,45,52,17,19,22,20,13,29,23,14,14,18,79,76,78,77,79,50,31+3,31+3,31+3,27,28,28,28,27,26+3,26+3,26+3,27+3,25+3,25+3,25+3,27+3,28+3,25+3,25+3,25+3,28+3,28+3,25+3,25+3,25+3,28+3,77+3,https://cdn.sofifa.com/players/227/400/20_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
227775,https://sofifa.com/player/227775/amanda-sampedro-bustos/200002,Amanda Sampedro,Amanda Sampedro Bustos,"CM, RM, CAM",80,83,,,26,1993-06-26,161,55,,,,,,,,,,45,Spain,113012,RCM,19,Right,3,3,3,High/High,Normal (170-),No,,,"Leadership, Team Player",80,75,79,81,72,71,79,77,48,79,59,80,74,78,80,82,79,81,80,77,82,74,63,82,75,78,50,75,73,79,73,67,80,74,58,14,8,9,16,10,,74+3,74+3,74+3,79,78,78,78,79,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,76+3,76+3,76+3,76+3,76+3,74+3,70+3,70+3,70+3,74+3,19+3,https://cdn.sofifa.com/players/227/775/20_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
233343,https://sofifa.com/player/233343/ali-riley/200002,A. Riley,Alexandra Lowe Riley,"LB, LM, LWB",80,80,,,31,1987-10-30,164,54,,,,,,,,,,198,New Zealand,113258,LB,7,Left,3,4,3,High/Medium,Normal (170-),No,,#Crosser,,79,75,80,79,77,74,87,77,70,78,65,79,81,79,78,82,80,79,73,81,72,72,61,77,76,75,67,82,77,77,81,73,76,78,77,11,13,8,13,8,,77+3,77+3,77+3,79,78,78,78,79,78+2,78+2,78+2,80,79+1,79+1,79+1,80,80,78+2,78+2,78+2,80,79+1,76+3,76+3,76+3,79+1,19+3,https://cdn.sofifa.com/players/233/343/20_120.png,,,https://cdn.sofifa.com/teams/113258/60.png,https://cdn.sofifa.com/flags/nz.png
